set,path,s_over_b,s_angstrom,energy_ev_cell,energy_J_m2,relaxation
linear_profile,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.25,0.7154037294983282,0.1430525007365256,0.3231862191229258,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.26666666666666666,0.7630973114648835,0.16206790735844379,0.36614609287264527,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.2833333333333333,0.8107908934314387,0.18167420142031868,0.4104409078269128,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.3,0.858484475397994,0.2016282520992696,0.45552137941541687,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.3166666666666667,0.906178057364549,0.22165713931355394,0.5007709227557752,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.33333333333333337,0.9538716393311043,0.24146302600138286,0.5455166601742764,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.35000000000000003,1.0015652212976596,0.2607295054376342,0.5890437611529579,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.3666666666666667,1.049258803264215,0.27912925724058113,0.6306127388875521,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.38333333333333336,1.0969523852307699,0.29633276478147824,0.6694791447816762,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.39999999999999997,1.144645967197325,0.3120177728913083,0.7049149354307668,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.41666666666666663,1.1923395491638804,0.32587910377530244,0.7362306488740488,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.4333333333333333,1.2400331311304356,0.33763840623994,0.7627974301851199,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.45,1.287726713096991,0.34705339314990863,0.7840679008644743,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.4666666666666667,1.335420295063546,0.35392612749083757,0.7995948788288239,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.48333333333333334,1.383113877030101,0.3581099497294457,0.8090470288004527,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.5,1.4308074589966564,0.3595146974711493,0.8122206546310057,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.5166666666666667,1.478501040963212,0.3581099497294449,0.8090470288004507,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.5333333333333333,1.526194622929767,0.3539261274908373,0.7995948788288231,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.5499999999999999,1.5738882048963219,0.34705339314990846,0.784067900864474,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.5666666666666667,1.6215817868628775,0.3376384062399404,0.7627974301851207,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.5833333333333333,1.6692753688294324,0.3258791037753031,0.7362306488740502,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.6,1.716968950795988,0.3120177728913087,0.7049149354307678,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.6166666666666666,1.764662532762543,0.29633276478147874,0.6694791447816774,rigid half crystals; fixed interface spacing
