a_reduced_L0,s_reduced_L0,a_over_b,s_over_b,energy_ev_cell
1.2519614246770763,0.08333333337246501,1.25196142408918,0.08333333333333333,0.7963345978855259
1.2519614246770763,0.12500000005869752,1.25196142408918,0.125,0.7964287066524278
1.2519614246770763,0.16666666674493003,1.25196142408918,0.16666666666666666,0.7965496221809687
1.2519614246770763,0.20833333343116253,1.25196142408918,0.20833333333333334,0.79668796853041
1.2519614246770763,0.25000000011739504,1.25196142408918,0.25,0.7968334900135652
1.2519614246770763,0.2916666668036275,1.25196142408918,0.29166666666666663,0.7969759711841782
1.2519614246770763,0.33333333348986005,1.25196142408918,0.3333333333333333,0.7971060112721986
1.2519614246770763,0.3750000001760926,1.25196142408918,0.375,0.797215580300076
1.2519614246770763,0.41666666686232506,1.25196142408918,0.4166666666666667,0.7972983426396638
1.2519614246770763,0.45833333354855754,1.25196142408918,0.4583333333333333,0.7973497863294234
1.2519614246770763,0.5000000002347901,1.25196142408918,0.5,0.7973672299799759
1.2519614246770763,0.5416666669210226,1.25196142408918,0.5416666666666667,0.7973497863294234
1.2519614246770763,0.583333333607255,1.25196142408918,0.5833333333333333,0.7972983426396638
1.2519614246770763,0.6250000002934876,1.25196142408918,0.625,0.797215580300076
1.2519614246770763,0.6666666669797201,1.25196142408918,0.6666666666666666,0.7971060112721986
1.2519614246770763,0.7083333336659526,1.25196142408918,0.7083333333333334,0.7969759711841782
1.2519614246770763,0.7500000003521852,1.25196142408918,0.75,0.7968334900135652
1.2519614246770763,0.7916666670384176,1.25196142408918,0.7916666666666666,0.79668796853041
1.2519614246770763,0.8333333337246501,1.25196142408918,0.8333333333333334,0.7965496221809687
1.2519614246770763,0.8750000004108827,1.25196142408918,0.875,0.7964287066524278
1.2519614246770763,0.9166666670971151,1.25196142408918,0.9166666666666666,0.7963345978855259
1.2519614246770763,0.9583333337833476,1.25196142408918,0.9583333333333333,0.7962748480809871
1.2519614246770763,1.0000000004695802,1.25196142408918,1.0,0.7962543641912241
1.2995903919202259,0.0,1.299590391309964,0.0,0.9730623451772331
1.2995903919202259,0.041666666686232506,1.299590391309964,0.041666666666666664,0.9730951980563738
1.2995903919202259,0.08333333337246501,1.299590391309964,0.08333333333333333,0.9731913441127062
1.2995903919202259,0.12500000005869752,1.299590391309964,0.125,0.973343756741194
1.2995903919202259,0.16666666674493003,1.299590391309964,0.16666666666666666,0.9735414017153339
1.2995903919202259,0.20833333343116253,1.299590391309964,0.20833333333333334,0.973770163100081
1.2995903919202259,0.25000000011739504,1.299590391309964,0.25,0.974013978712037
1.2995903919202259,0.2916666668036275,1.299590391309964,0.29166666666666663,0.9742560611536994
1.2995903919202259,0.33333333348986005,1.299590391309964,0.3333333333333333,0.9744800874352855
1.2995903919202259,0.3750000001760926,1.299590391309964,0.375,0.9746712641530486
1.2995903919202259,0.41666666686232506,1.299590391309964,0.4166666666666667,0.9748172085422979
1.2995903919202259,0.45833333354855754,1.299590391309964,0.4583333333333333,0.9749086195296996
1.2995903919202259,0.5000000002347901,1.299590391309964,0.5,0.9749397392555714
1.2995903919202259,0.5416666669210226,1.299590391309964,0.5416666666666667,0.9749086195296996
1.2995903919202259,0.583333333607255,1.299590391309964,0.5833333333333333,0.9748172085422979
1.2995903919202259,0.6250000002934876,1.299590391309964,0.625,0.9746712641530486
1.2995903919202259,0.6666666669797201,1.299590391309964,0.6666666666666666,0.9744800874352855
1.2995903919202259,0.7083333336659526,1.299590391309964,0.7083333333333334,0.9742560611536994
1.2995903919202259,0.7500000003521852,1.299590391309964,0.75,0.974013978712037
1.2995903919202259,0.7916666670384176,1.299590391309964,0.7916666666666666,0.9737701631000775
1.2995903919202259,0.8333333337246501,1.299590391309964,0.8333333333333334,0.9735414017153339
1.2995903919202259,0.8750000004108827,1.299590391309964,0.875,0.973343756741194
1.2995903919202259,0.9166666670971151,1.299590391309964,0.9166666666666666,0.9731913441127062
1.2995903919202259,0.9583333337833476,1.299590391309964,0.9583333333333333,0.9730951980563738
1.2995903919202259,1.0000000004695802,1.299590391309964,1.0,0.9730623451772331
1.3472193591633754,0.0,1.347219358530748,0.0,1.1611207049833112
1.3472193591633754,0.041666666686232506,1.347219358530748,0.041666666666666664,1.1611550156769752
1.3472193591633754,0.08333333337246501,1.347219358530748,0.08333333333333333,1.1612555161839353
1.3472193591633754,0.12500000005869752,1.347219358530748,0.125,1.1614151025472204
1.3472193591633754,0.16666666674493003,1.347219358530748,0.16666666666666666,1.1616225509839566
1.3472193591633754,0.20833333343116253,1.347219358530748,0.20833333333333334,1.1618633761809853
1.3472193591633754,0.25000000011739504,1.347219358530748,0.25,1.162120911747376
1.3472193591633754,0.2916666668036275,1.347219358530748,0.29166666666666663,1.1623775141665362
1.3472193591633754,0.33333333348986005,1.347219358530748,0.3333333333333333,1.1626157899592755
1.3472193591633754,0.3750000001760926,1.347219358530748,0.375,1.162819755848453
1.3472193591633754,0.41666666686232506,1.347219358530748,0.4166666666666667,1.162975859668169
1.3472193591633754,0.45833333354855754,1.347219358530748,0.4583333333333333,1.1630738107788048
1.3472193591633754,0.5000000002347901,1.347219358530748,0.5,1.1631071883291924
1.3472193591633754,0.5416666669210226,1.347219358530748,0.5416666666666667,1.1630738107788048
1.3472193591633754,0.583333333607255,1.347219358530748,0.5833333333333333,1.162975859668169
1.3472193591633754,0.6250000002934876,1.347219358530748,0.625,1.162819755848453
