frame,atoms,n_Si,n_O,composition,group,dft_energy_eV,mace_energy_eV,force_component_RMSE_eV_A,force_component_MAE_eV_A,force_component_max_error_eV_A,source_force_component_RMS_eV_A,source_total_force_norm_eV_A,mace_total_force_norm_eV_A,same_composition_reference_frame,relative_energy_error_eV_atom,Z8_force_component_RMSE_eV_A,Z14_force_component_RMSE_eV_A
681,7,7,0,Si7O0,Si_only,-4447.173428064482,-35.27626850538614,0.1109010713092137,0.08742391446728941,0.20933514531524108,0.2102985818953387,9.999999999732445e-07,3.480531475248531e-16,644,0.008859583311754753,,0.1109010713092137
682,7,7,0,Si7O0,Si_only,-4447.132614931096,-35.24136725543573,0.11487492178835763,0.089542911400253,0.2493354603995298,0.343444548457729,1.4142135623646964e-06,3.079024220633246e-16,644,0.008015028535226065,,0.11487492178835763
683,7,7,0,Si7O0,Si_only,-4447.182277615388,-35.276271825552705,0.09946608403009055,0.07813496744546485,0.16101080579376773,0.1746713485866965,9.999999999732445e-07,3.3307142486596306e-16,644,0.010123330560149262,,0.09946608403009055
684,7,7,0,Si7O0,Si_only,-4446.964638228827,-35.084594053941856,0.12397400339524597,0.08727171641820472,0.30523340527584875,0.6109254781347254,9.99999999945489e-07,1.962615573354719e-16,644,0.006414528424524438,,0.12397400339524597
685,7,7,0,Si7O0,Si_only,-4447.190884848901,-35.281815833650704,0.09679140387957719,0.07508054444239154,0.1473929441708377,0.12403641391293507,1.4142135623505901e-06,2.660921059446782e-16,644,0.010560934190925155,,0.09679140387957719
686,7,7,0,Si7O0,Si_only,-4447.195033496814,-35.28398951838041,0.09533489916023771,0.07353761832720493,0.13670332079694025,0.08742179642945105,2.6020852139652106e-18,2.4120776715001775e-16,644,0.010843071788552752,,0.09533489916023771
687,7,7,0,Si7O0,Si_only,-4447.144909307416,-35.25599869840653,0.12662895804803562,0.09465178322781405,0.2727089118317648,0.30091284452740036,9.999999999732445e-07,2.2076699176994166e-16,644,0.007681161870814484,,0.12662895804803562
688,7,7,0,Si7O0,Si_only,-4447.17206572644,-35.27628744966907,0.1127656484820826,0.0873174576542107,0.22548743468864146,0.21886343286527202,1.0000000000287557e-06,1.4220500840710912e-16,644,0.008662257265354713,,0.1127656484820826
689,7,7,0,Si7O0,Si_only,-4447.096921619991,-35.22558730656312,0.12779989211106832,0.09745922217180986,0.3370734044428072,0.38958922402405677,9.999999998622222e-07,2.0770370905276122e-16,644,0.005170262501998479,,0.12779989211106832
690,7,7,0,Si7O0,Si_only,-4447.09830667954,-35.17463449062274,0.10170838780958433,0.07632814156214594,0.23303311729705906,0.3660566093482966,1.0000000002508003e-06,1.5202354861220294e-16,644,0.012647101857586409,,0.10170838780958433
691,7,7,0,Si7O0,Si_only,-4447.196626859522,-35.28475977448877,0.09476461320195279,0.07265402628312459,0.1297502178314592,0.06834279343483254,1.4142135623677629e-06,2.6500420725482395e-16,644,0.01096065844568171,,0.09476461320195279
692,7,7,0,Si7O0,Si_only,-4447.125623781799,-35.25009826055069,0.1302678859467891,0.09754879177023708,0.28229609489343593,0.29915252879226933,1.7320508076186835e-06,2.830524433501838e-16,644,0.0057690064763186956,,0.1302678859467891
693,7,7,0,Si7O0,Si_only,-4447.177330721465,-35.27606203007126,0.10463968788440733,0.08269855378632214,0.187124414487209,0.1988434207736137,1.4142135623401638e-06,9.614813431917819e-17,644,0.009446602211448456,,0.10463968788440733
694,36,36,0,Si36O0,Si_only,-22875.471351829106,-181.80413097473595,0.0904889157855627,0.04374623438264359,0.37975116818086924,0.07663774627916715,9.999999999420195e-07,3.4672176596696634e-16,694,0.0,,0.0904889157855627
695,36,36,0,Si36O0,Si_only,-22873.661470570878,-180.29023808918288,0.1452385830157868,0.08355747857174342,0.3827041709174052,0.7244386868162199,4.123105623869645e-06,8.289074403830013e-16,694,-0.008221899240981637,,0.1452385830157868
696,36,36,0,Si36O0,Si_only,-22869.787954940843,-177.7682882466582,0.18441470596165596,0.08508250923875015,0.7549463955660027,0.3164050804017487,2.000000000668134e-06,7.139294992879828e-16,694,-0.045765393338501305,,0.18441470596165596
697,36,36,0,Si36O0,Si_only,-22868.649620485055,-177.58990943015758,0.13357047826138335,0.06861156563501415,0.3887525154147814,0.21890322251337635,1.4142135625155725e-06,7.812376374547743e-16,694,-0.07243082776312645,,0.13357047826138335
698,36,36,0,Si36O0,Si_only,-22876.200161183846,-182.8598093833395,0.11900615603940051,0.058788341097077396,0.3860647622413981,0.22444271797985604,2.8284271246102364e-06,7.401232990947771e-16,694,-0.009079695940667895,,0.11900615603940051
699,36,36,0,Si36O0,Si_only,-22869.10139017445,-177.55295451775322,0.1932256404203117,0.08078754651804342,0.8633574830000093,0.26732371436368013,2.2360679776758034e-06,1.305584524109254e-15,694,-0.058855144379774536,,0.1932256404203117
700,36,36,0,Si36O0,Si_only,-22870.48838472475,-178.21450178777985,0.1592278864802329,0.07579561653181896,0.6373812790578861,0.39178025598591476,1.4142135619691066e-06,1.1942035787016145e-15,694,-0.03870383103886768,,0.1592278864802329
701,36,36,0,Si36O0,Si_only,-22875.697378036955,-182.78851668634468,0.15868027328064066,0.07706250974796713,0.6153160335956116,0.22248688723266702,2.8284271251304256e-06,5.993164832458791e-16,694,-0.021065541771105718,,0.15868027328064066
702,36,36,0,Si36O0,Si_only,-22870.337310102797,-178.26108038308024,0.13092580110748683,0.061980431238173046,0.48084496133063814,0.013353521152018571,3.0000000000000323e-06,2.785278746658157e-16,694,-0.04419419818481569,,0.13092580110748683
703,36,36,0,Si36O0,Si_only,-22875.316848436454,-182.52712885474014,0.10623802537342092,0.05476262544561554,0.37927783778639973,0.10213341355659382,3.162277660174833e-06,3.796315776079514e-16,694,-0.02437503535156793,,0.10623802537342092
704,36,36,0,Si36O0,Si_only,-22872.21418620159,-179.24372916532306,0.1427058452699052,0.07477109318629777,0.45032464286674534,0.4998234891619426,4.2426406869742525e-06,4.622801827703461e-16,694,-0.019354550502910683,,0.1427058452699052
705,36,36,0,Si36O0,Si_only,-22876.89931910757,-183.34974161348373,0.11527138831460121,0.058697061277140375,0.3784869548170242,0.3473314373213072,4.472135954816311e-06,2.411181869546533e-16,694,-0.00326787111896386,,0.11527138831460121
706,36,36,0,Si36O0,Si_only,-22877.88839829467,-184.33618102148642,0.07994585227550674,0.032903553209495257,0.366062545283997,0.06520580113727384,5.0000000000076025e-06,5.45391862509541e-16,694,-0.0031945439218085247,,0.07994585227550674
707,36,36,0,Si36O0,Si_only,-22876.739289626646,-183.33408215312076,0.10270141407671028,0.05349245397814092,0.3574187592225491,0.17675324517359828,9.999999999997702e-07,8.447917490785336e-16,694,-0.007278149467909303,,0.10270141407671028
708,36,36,0,Si36O0,Si_only,-22874.37544359767,-182.32839292436736,0.12735557892385924,0.06671068608363029,0.3688091575286061,0.029266265057988603,3.9999999998964475e-06,5.454260196206105e-16,694,-0.045004727251889816,,0.12735557892385924
709,36,36,0,Si36O0,Si_only,-22873.01321494613,-179.83880356570134,0.16988745884303533,0.08380128393807042,0.5497120949969858,0.6895051975611851,1.340073885808855e-15,1.1957835054672907e-15,694,-0.013689152053897955,,0.16988745884303533
710,36,36,0,Si36O0,Si_only,-22875.23182578054,-182.37818499775418,0.09882376623477918,0.04528664617731138,0.35819312195801095,0.010779985807899682,2.168404344971009e-19,2.8512570136084585e-16,694,-0.022599446432956763,,0.09882376623477918
711,36,36,0,Si36O0,Si_only,-22874.808699340298,-182.46448571715467,0.1251494131680817,0.06759505479327059,0.3664090705190234,0.08753407600080562,5.830951894959666e-06,3.9183493455515004e-16,694,-0.03675020086743154,,0.1251494131680817
712,36,36,0,Si36O0,Si_only,-22871.58372396611,-178.7948564709496,0.1995605427752103,0.11422374028600553,0.5837244205318982,0.7482386300660013,5.9160797824385265e-06,2.5608114630819818e-15,694,-0.024398704422539354,,0.1995605427752103
713,36,36,0,Si36O0,Si_only,-22875.184967637746,-182.39056771027649,0.10434767713802622,0.04529869787514634,0.3757301199414438,0.054681137575797865,4.123105625598275e-06,3.9595646058527955e-16,694,-0.024245025747248405,,0.10434767713802622
714,36,36,0,Si36O0,Si_only,-22875.511981693806,-182.55869226021628,0.09687015155070772,0.049588974039106365,0.36115948747223164,0.07721776982933828,3.6055512754657646e-06,6.347586480256633e-16,694,-0.01983142835502447,,0.09687015155070772
715,36,36,0,Si36O0,Si_only,-22877.96480324069,-184.51989650750443,0.0803327308368066,0.030406362626767394,0.3589835360443758,0.026894502124212287,3.605551275475008e-06,3.752411790774719e-16,694,-0.0061753922551012076,,0.0803327308368066
716,36,36,0,Si36O0,Si_only,-22870.16930210743,-177.92343188706198,0.1870987075584491,0.0994855753166105,0.6746313816988359,0.516218703581147,2.449489743384763e-06,1.6961482223130089e-15,694,-0.03948196205557982,,0.1870987075584491
717,36,36,0,Si36O0,Si_only,-22876.90520615488,-183.4671046803679,0.11230592615113864,0.05913386872354019,0.3659679584750215,0.2532866713100658,2.8284271245159583e-06,2.9458062550522393e-16,694,-0.006364427218312269,,0.11230592615113864
718,36,36,0,Si36O0,Si_only,-22869.104822074456,-177.48658002194398,0.20760951861990254,0.08907491389623462,0.9266896187591482,0.28472555493454926,4.123105625581394e-06,1.9759284778355847e-16,694,-0.056916077829400696,,0.20760951861990254
719,36,36,0,Si36O0,Si_only,-22874.515633257044,-181.10460423313975,0.1068471490160217,0.05115284519187196,0.40737736378702966,0.9063708875007199,7.81024967614024e-06,2.1444755279169703e-15,694,-0.007116439735170054,,0.1068471490160217
720,36,36,0,Si36O0,Si_only,-22875.17865949424,-181.73927806092956,0.09209657136750779,0.04383948874060331,0.38255512995590457,0.9125288998715785,1.9999999998979168e-06,1.1373283714472462e-15,694,-0.006328872807260034,,0.09209657136750779
721,36,36,0,Si36O0,Si_only,-22876.118904991923,-182.39007903206362,0.08714952143038211,0.03923066761027525,0.3752432214579718,0.2662947848842971,2.0000000004634366e-06,3.1483666729893317e-16,694,0.00171125293024864,,0.08714952143038211
722,36,36,0,Si36O0,Si_only,-22870.505663410648,-178.25220015988228,0.1613825048772207,0.07787508388891459,0.6271477255810645,0.11011832978639136,1.9999999997522e-06,3.2179470206868275e-16,694,-0.03927104454458509,,0.1613825048772207
723,36,36,0,Si36O0,Si_only,-22877.61833494842,-184.07591146571008,0.08742437915576277,0.04239243844422083,0.348236991036324,0.1211622274620852,2.000000000015878e-06,2.438051353137896e-16,694,-0.00346659365723904,,0.08742437915576277
724,36,36,0,Si36O0,Si_only,-22875.498447022514,-182.49792123011215,0.11670079334735826,0.05353080072663664,0.3938190688459763,0.15768922865672166,2.6020883903368242e-17,1.6130910400010593e-16,694,-0.018519307276918084,,0.11670079334735826
725,36,36,0,Si36O0,Si_only,-22875.36484986563,-181.7808213145661,0.08734022051452543,0.03687241225842692,0.4055295051482926,0.061988593982116015,6.403124237421913e-06,3.755937699049534e-16,694,-0.0023108973140892886,,0.08734022051452543
726,36,36,0,Si36O0,Si_only,-22874.353124274625,-182.33126216967463,0.12809352267530197,0.06570875897094705,0.38201318949079,0.09863850704513219,2.000000000085267e-06,3.539005194635516e-16,694,-0.04570440970611776,,0.12809352267530197
727,36,36,0,Si36O0,Si_only,-22875.068204532712,-181.58470204915992,0.11607439784273386,0.06455858284588228,0.3806241849982703,0.8622008080344665,5.916079782050447e-06,2.894039232161935e-16,694,-0.005103288078285257,,0.11607439784273386
728,36,36,0,Si36O0,Si_only,-22870.97044925838,-178.41520226422145,0.14850511984900727,0.06662619504904693,0.6100278197442249,0.22000318683028547,1.3877788403384484e-16,4.643185088892703e-16,694,-0.030888162783649403,,0.14850511984900727
729,36,36,0,Si36O0,Si_only,-22869.197713038702,-177.69920539034936,0.15504342806981888,0.06477181247616971,0.6348240461113795,0.28294385573245795,3.6055512755638205e-06,6.811589530506097e-16,694,-0.06024203350048967,,0.15504342806981888
730,36,36,0,Si36O0,Si_only,-22875.580653436034,-182.74013138201607,0.15220208719700526,0.07440660928033138,0.5680179744405249,0.24982095606407503,2.2360679776633905e-06,3.3447878570558223e-16,694,-0.022963855565335065,,0.15220208719700526
731,36,36,0,Si36O0,Si_only,-22875.679412535676,-182.6543432543357,0.12831839075852758,0.06490648692854922,0.3953035800492135,0.20755782467028586,2.236067977744073e-06,1.2096823440652002e-16,694,-0.01783754369529649,,0.12831839075852758
732,36,36,0,Si36O0,Si_only,-22871.73430769466,-178.96519943958606,0.16244032831113966,0.08415437192667757,0.5393577547497883,0.6072066876013518,2.2360679757114984e-06,1.04451753962524e-15,694,-0.02494757220268282,,0.16244032831113966
733,36,36,0,Si36O0,Si_only,-22876.35491968324,-182.8374760428482,0.0881681102843779,0.04089118571456315,0.36476032071999026,0.7550880630680573,2.0000000000002112e-06,1.4215333514574618e-15,694,-0.004160478166098535,,0.0881681102843779
734,4,4,0,Si4O0,Si_only,-2542.938029229892,-21.44483155947509,0.0445673801315637,0.0368634799025258,0.05966154033261658,0.00020820202528633896,1.0000000000000243e-06,1.471937722111432e-16,383,0.07384018885540833,,0.0445673801315637
735,1,1,0,Si1O0,Si_only,-635.442028241843,-5.095323532827579,0.0,0.0,0.0,0.0,0.0,0.0,380,0.036366003853401274,,0.0
736,2,2,0,Si2O0,Si_only,-1271.485553967485,-10.754869585535065,0.010430810383391387,0.006025564054796299,0.018066692164389084,9.881126791346556e-05,0.0,7.398085620146495e-17,386,0.01531998536659529,,0.010430810383391387
737,2,2,0,Si2O0,Si_only,-1270.490540113151,-9.878102708142825,0.003471395017352921,0.003054112454340363,0.0051219353026667955,0.0033664261465239367,0.0,1.2275567586380114e-17,386,-0.04380350310430803,,0.003471395017352921
738,2,2,0,Si2O0,Si_only,-1270.239564465742,-9.720619080793105,0.00386328534407285,0.0030615616924003723,0.005739112860127571,0.010858692999927139,0.0,8.870019588127001e-17,386,-0.09054951313392312,,0.00386328534407285
739,2,2,0,Si2O0,Si_only,-1270.918002415638,-10.218726374863948,0.0034011192203756767,0.001964303650928046,0.005890910952783668,2.0816659994661327e-06,0.0,1.847747917549599e-17,386,-0.00038418522130534427,,0.0034011192203756767
740,2,2,0,Si2O0,Si_only,-1270.922593384631,-10.221166731556405,2.767659086161528e-07,1.597908721307737e-07,4.793726155305326e-07,0.0,0.0,8.884643083684653e-18,386,0.0006911209289377496,,2.767659086161528e-07
741,2,2,0,Si2O0,Si_only,-1270.477920968939,-9.87187809881453,7.980510690175662e-07,6.483069782001004e-07,1.070689295815672e-06,0.0,0.0,3.002977028531922e-17,386,-0.04700077054608087,,7.980510690175662e-07
742,2,2,0,Si2O0,Si_only,-1271.501410042122,-10.767108354884021,0.00012357477443907178,0.00012357477443907178,0.0001235747744393017,0.0,0.0,4.7973342751547086e-17,386,0.017128638010610153,,0.00012357477443907178
743,2,2,0,Si2O0,Si_only,-1271.486620517761,-10.754858471181066,0.014195519590686613,0.008203543266300312,0.024587355663145342,0.00013537355724069602,0.0,5.535489195206088e-17,386,0.015858817681563053,,0.014195519590686613
744,4,4,0,Si4O0,Si_only,-2542.940188861544,-21.44691503350859,0.03374331320557544,0.0224432459836633,0.05765840354854528,0.00010768008172359455,0.0,1.4368409077228238e-16,383,0.07385922826001412,,0.03374331320557544
745,2,2,0,Si2O0,Si_only,-1270.487258283939,-9.880018469245252,0.007226844124610056,0.006666362136875056,0.010372300119474119,0.006703574394803616,0.0,2.3107754301554796e-17,386,-0.04640229826153597,,0.007226844124610056
746,2,2,0,Si2O0,Si_only,-1270.913394711642,-10.218333868164631,0.01476942494308565,0.008884154386227793,0.025557969870276354,4.932882862316248e-06,0.0,2.031319142183064e-17,386,-0.002491783869668751,,0.01476942494308565
747,1,1,0,Si1O0,Si_only,-635.445771712219,-5.097910352361282,0.0,0.0,0.0,0.0,0.0,0.0,380,0.03752265469567817,,0.0
748,2,2,0,Si2O0,Si_only,-1270.88786430899,-10.198111652445357,0.00017450383933789336,0.00010630595712575023,0.0003017622481748628,0.000269938264547038,0.0,6.028709133879785e-17,386,-0.0051458773360648635,,0.00017450383933789336
749,2,2,0,Si2O0,Si_only,-1270.490821206768,-9.877939244174168,0.0033744790800327084,0.0022446845950287856,0.005763648159506038,0.00329393179447703,0.0,1.3201024108356296e-17,386,-0.043581224311427746,,0.0033744790800327084
750,1,1,0,Si1O0,Si_only,-635.439543162015,-5.091797945290786,0.0,0.0,0.0,0.0,0.0,0.0,380,0.03740651156216046,,0.0
751,2,2,0,Si2O0,Si_only,-1270.913292805002,-10.218370464256417,0.012746201417272552,0.007424017224999444,0.022076221704821843,4.561432523524454e-05,0.0,1.6990658042845163e-18,386,-0.002561035235617126,,0.012746201417272552
752,2,2,0,Si2O0,Si_only,-1270.057869279264,-9.529637933420961,3.7136413493441117e-06,2.7394354142566035e-06,6.0589117560497306e-06,0.0,0.0,6.144203461436473e-17,386,-0.085906532686856,,3.7136413493441117e-06
753,1,1,0,Si1O0,Si_only,-635.445771712219,-5.097910352361282,0.0,0.0,0.0,0.0,0.0,0.0,380,0.03752265469567817,,0.0
754,2,2,0,Si2O0,Si_only,-1270.449348197272,-9.905016797128392,0.020323782134516504,0.017174283231351298,0.03225118191987322,0.02978909593570551,0.0,5.204170427930421e-18,386,-0.07785650553655454,,0.020323782134516504
755,1,1,0,Si1O0,Si_only,-635.426108492564,-5.078990084208512,0.0,0.0,0.0,0.0,0.0,0.0,380,0.03677970319350354,,0.0
756,2,2,0,Si2O0,Si_only,-1271.496685057052,-10.762412054896306,3.6860014289683997e-06,3.6860014289684e-06,3.686001430735534e-06,1e-05,0.0,5.291937213145636e-17,386,0.017114295469482954,,3.6860014289683997e-06
757,4,4,0,Si4O0,Si_only,-2542.882568887694,-21.392236370152638,0.025740155725260536,0.014864084092103194,0.044606990571842274,0.0001249739972954374,5.421010862427522e-20,7.307716384337973e-17,383,0.07312390063655272,,0.025740155725260536
758,2,2,0,Si2O0,Si_only,-1271.493433160366,-10.760110215756935,9.779233721244728e-05,8.264013353062392e-05,0.00011961275548011887,8.660254037844387e-06,0.0,3.3312741720107376e-17,386,0.01663926669620608,,9.779233721244728e-05
759,2,2,0,Si2O0,Si_only,-1266.876951724127,-5.284422404641772,0.09022967667179216,0.05612749423598024,0.1557728500794091,0.36960369130777543,0.0,5.967639435219188e-16,386,0.44624245413421004,,0.09022967667179216
760,2,2,0,Si2O0,Si_only,-1270.46543420812,-9.868785104653206,0.0016091552921517207,0.00122871286843049,0.002541452162484522,0.008945180639130027,0.0,3.185654623300218e-17,386,-0.051697653874919425,,0.0016091552921517207
