line_time_seconds,applied_shear_Pa,mean_bow_m,phase
8.488290452755491e-08,-8104.571982525942,-2.5073865613187053e-10,cyclic
8.49289614480799e-08,-8032.075314806436,-2.5116477111166296e-10,cyclic
8.497501836860488e-08,-7958.3690460888565,-2.515530616007917e-10,cyclic
8.502107528912988e-08,-7883.464276266077,-2.51903469124137e-10,cyclic
8.506713220965486e-08,-7807.3722857209505,-2.5221594091161496e-10,cyclic
8.511318913017985e-08,-7730.10453362739,-2.5249042990612356e-10,cyclic
8.515924605070484e-08,-7651.6726562245785,-2.527268947706294e-10,cyclic
8.520530297122983e-08,-7572.08846506485,-2.5292529989439414e-10,cyclic
8.525135989175482e-08,-7491.363945234612,-2.5308561539833535e-10,cyclic
8.529741681227981e-08,-7409.511253549601,-2.532078171395282e-10,cyclic
8.534347373280479e-08,-7326.542716724155,-2.5329188671483953e-10,cyclic
8.538953065332979e-08,-7242.470829514662,-2.533378114637002e-10,cyclic
8.543558757385477e-08,-7157.308252838196,-2.5334558447001244e-10,cyclic
8.548164449437977e-08,-7071.067811865476,-2.533152045631895e-10,cyclic
8.552770141490475e-08,-6983.762494089719,-2.5324667631833384e-10,cyclic
8.557375833542974e-08,-6895.405447370702,-2.531400100555469e-10,cyclic
8.561981525595473e-08,-6806.009977954528,-2.529952218383751e-10,cyclic
8.566587217647972e-08,-6715.589548470198,-2.528123334713918e-10,cyclic
8.571192909700472e-08,-6624.157775901722,-2.525913724969117e-10,cyclic
8.57579860175297e-08,-6531.728429537763,-2.5233237219084525e-10,cyclic
8.580404293805468e-08,-6438.315428897954,-2.520353715576857e-10,cyclic
8.585009985857968e-08,-6343.932841636431,-2.5170041532463516e-10,cyclic
8.589615677910466e-08,-6248.5948814238845,-2.5132755393487113e-10,cyclic
8.594221369962966e-08,-6152.315905806278,-2.509168435399465e-10,cyclic
8.598827062015465e-08,-6055.110414043255,-2.504683459913367e-10,cyclic
8.603432754067963e-08,-5956.993044924351,-2.499821288311227e-10,cyclic
8.608038446120463e-08,-5857.978574564368,-2.494582652818193e-10,cyclic
8.612644138172961e-08,-5758.0819141784505,-2.488968342353513e-10,cyclic
8.617249830225461e-08,-5657.318107836148,-2.4829792024116813e-10,cyclic
8.621855522277959e-08,-5555.702330196027,-2.4766161349351505e-10,cyclic
8.626461214330457e-08,-5453.249884220489,-2.469880098178474e-10,cyclic
8.631066906382957e-08,-5349.976198870956,-2.4627721065640016e-10,cyclic
8.635672598435456e-08,-5245.896826784692,-2.4552932305291374e-10,cyclic
8.640278290487954e-08,-5141.0274419322695,-2.447444596365095e-10,cyclic
8.644883982540454e-08,-5035.383837257155,-2.4392273860473043e-10,cyclic
8.649489674592952e-08,-4928.981922297871,-2.430642837057426e-10,cyclic
8.654095366645452e-08,-4821.837720791216,-2.421692242196947e-10,cyclic
8.65870105869795e-08,-4713.967368259985,-2.4123769493925414e-10,cyclic
8.663306750750449e-08,-4605.38710958243,-2.402698361493037e-10,cyclic
8.667912442802948e-08,-4496.113296546052,-2.392657936058161e-10,cyclic
8.672518134855447e-08,-4386.162385385314,-2.3822571851390657e-10,cyclic
8.677123826907946e-08,-4275.550934302847,-2.371497675050569e-10,cyclic
8.681729518960445e-08,-4164.2956009763875,-2.360381026135326e-10,cyclic
8.686335211012943e-08,-4052.4131400499346,-2.3489089125197657e-10,cyclic
8.690940903065443e-08,-3939.920400610473,-2.3370830618619924e-10,cyclic
8.695546595117941e-08,-3826.83432365091,-2.3249052550916304e-10,cyclic
8.700152287170441e-08,-3713.171939518376,-2.3123773261415715e-10,cyclic
8.70475797922294e-08,-3598.950365349903,-2.299501161671848e-10,cyclic
8.709363671275438e-08,-3484.1868024943883,-2.2862787007854572e-10,cyclic
8.713969363327937e-08,-3368.898533922198,-2.2727119347363666e-10,cyclic
8.718575055380436e-08,-3253.102921622648,-2.258802906629654e-10,cyclic
8.723180747432936e-08,-3136.8174039889213,-2.2445537111137738e-10,cyclic
8.727786439485434e-08,-3020.059493192275,-2.2299664940651755e-10,cyclic
8.732392131537932e-08,-2902.846772544674,-2.21504345226508e-10,cyclic
8.736997823590432e-08,-2785.1968938505006,-2.1997868330686847e-10,cyclic
8.74160351564293e-08,-2667.127574749009,-2.1841989340667357e-10,cyclic
8.74620920769543e-08,-2548.656596045159,-2.16828210273947e-10,cyclic
8.750814899747929e-08,-2429.8017990326393,-2.1520387361031546e-10,cyclic
8.755420591800427e-08,-2310.581082806734,-2.1354712803490485e-10,cyclic
8.760026283852927e-08,-2191.0124015686733,-2.1185822304750397e-10,cyclic
8.764631975905425e-08,-2071.1137619222177,-2.1013741299099315e-10,cyclic
8.769237667957923e-08,-1950.9032201613024,-2.0838495701303644e-10,cyclic
8.773843360010423e-08,-1830.3988795514167,-2.066011190270572e-10,cyclic
8.778449052062922e-08,-1709.618887603042,-2.047861676724963e-10,cyclic
8.783054744115421e-08,-1588.581433338596,-2.0294037627435005e-10,cyclic
8.78766043616792e-08,-1467.3047445536217,-2.0106402280201525e-10,cyclic
8.792266128220418e-08,-1345.8070850712531,-1.9915738982742223e-10,cyclic
8.796871820272918e-08,-1224.1067519921758,-1.972207644824829e-10,cyclic
8.801477512325416e-08,-1102.2220729388669,-1.952544384158524e-10,cyclic
8.806083204377916e-08,-980.1714032955941,-1.9325870774900188e-10,cyclic
8.810688896430414e-08,-857.9731234444095,-1.912338730316305e-10,cyclic
8.815294588482913e-08,-735.645635996672,-1.8918023919639799e-10,cyclic
8.819900280535412e-08,-613.2073630220707,-1.8709811551300504e-10,cyclic
8.824505972587911e-08,-490.6767432742231,-1.8498781554162151e-10,cyclic
8.82911166464041e-08,-368.07222941354746,-1.828496570856589e-10,cyclic
8.833717356692909e-08,-245.41228522914008,-1.806839621439177e-10,cyclic
8.838323048745407e-08,-122.7153828572036,-1.7849105686208917e-10,cyclic
8.842928740797907e-08,8.578717400397356e-12,-1.7627127148364167e-10,cyclic
8.847534432850405e-08,122.71538285718522,-1.7402494030008982e-10,cyclic
8.852140124902905e-08,245.41228522915728,-1.7175240160064548e-10,cyclic
8.856745816955403e-08,368.07222941356457,-1.6945399762127953e-10,cyclic
8.861351509007902e-08,490.67674327416927,-1.671300744931759e-10,cyclic
8.865957201060402e-08,613.2073630220877,-1.64780982190609e-10,cyclic
8.8705628931129e-08,735.6456359966537,-1.6240707447824048e-10,cyclic
8.875168585165398e-08,857.9731234443913,-1.60008708857839e-10,cyclic
8.879774277217898e-08,980.1714032956112,-1.5758624651444419e-10,cyclic
8.884379969270396e-08,1102.2220729388487,-1.5514005226197627e-10,cyclic
8.888985661322896e-08,1224.1067519921576,-1.5267049448828993e-10,cyclic
8.893591353375395e-08,1345.807085071235,-1.50177945099704e-10,cyclic
8.898197045427893e-08,1467.3047445536033,-1.4766277946498706e-10,cyclic
8.902802737480393e-08,1588.5814333386131,-1.451253763588312e-10,cyclic
8.907408429532891e-08,1709.6188876030235,-1.4256611790481286e-10,cyclic
8.912014121585391e-08,1830.3988795514338,-1.3998538951783943e-10,cyclic
8.916619813637889e-08,1950.9032201612497,-1.373835798461153e-10,cyclic
8.921225505690388e-08,2071.113761922165,-1.3476108071260585e-10,cyclic
8.925831197742887e-08,2191.01240156869,-1.3211828705603327e-10,cyclic
8.930436889795386e-08,2310.581082806716,-1.2945559687140309e-10,cyclic
8.935042581847885e-08,2429.801799032656,-1.26773411150061e-10,cyclic
8.939648273900384e-08,2548.656596045141,-1.2407213381931283e-10,cyclic
8.944253965952882e-08,2667.1275747489576,-1.2135217168158743e-10,cyclic
8.948859658005382e-08,2785.1968938505174,-1.1861393435317678e-10,cyclic
8.95346535005788e-08,2902.8467725445885,-1.1585783420255277e-10,cyclic
8.95807104211038e-08,3020.0594931922915,-1.1308428628825801e-10,cyclic
8.962676734162878e-08,3136.817403988904,-1.1029370829640856e-10,cyclic
8.967282426215377e-08,3253.102921622631,-1.0748652047778442e-10,cyclic
8.971888118267876e-08,3368.8985339222145,-1.0466314558454442e-10,cyclic
8.976493810320375e-08,3484.1868024943046,-1.0182400880656428e-10,cyclic
8.981099502372875e-08,3598.950365349886,-9.896953770739749e-11,cyclic
8.985705194425373e-08,3713.1719395183586,-9.610016215989401e-11,cyclic
8.990310886477871e-08,3826.8343236508936,-9.321631428145587e-11,cyclic
8.994916578530371e-08,3939.9204006104883,-9.031842836896492e-11,cyclic
8.99952227058287e-08,4052.413140049853,-8.74069408333823e-11,cyclic
9.004127962635368e-08,4164.295600976338,-8.44822901340205e-11,cyclic
9.008733654687868e-08,4275.550934302799,-8.154491671251622e-11,cyclic
9.013339346740366e-08,4386.162385385266,-7.859526292650404e-11,cyclic
9.017945038792866e-08,4496.113296546067,-7.563377298299255e-11,cyclic
9.022550730845364e-08,4605.3871095823815,-7.266089287147592e-11,cyclic
9.027156422897862e-08,4713.96736825997,-6.967707029676285e-11,cyclic
9.031762114950362e-08,4821.837720791232,-6.66827546115567e-11,cyclic
9.03636780700286e-08,4928.981922297825,-6.367839674878764e-11,cyclic
9.04097349905536e-08,5035.383837257172,-6.066444915369697e-11,cyclic
9.045579191107859e-08,5141.027441932193,-5.764136571570818e-11,cyclic
9.050184883160357e-08,5245.896826784676,-5.460960170006633e-11,cyclic
9.054790575212857e-08,5349.976198870971,-5.1569613679279445e-11,cyclic
9.059396267265355e-08,5453.249884220473,-4.8521859464363393e-11,cyclic
9.064001959317855e-08,5555.702330196042,-4.5466798035890506e-11,cyclic
9.068607651370353e-08,5657.318107836103,-4.2404889474876404e-11,cyclic
9.073213343422852e-08,5758.081914178436,-3.933659489348678e-11,cyclic
9.077819035475351e-08,5857.978574564382,-3.6262376365598574e-11,cyclic
9.08242472752785e-08,5956.993044924337,-3.3182696857216065e-11,cyclic
9.08703041958035e-08,6055.110414043269,-3.0098020156743364e-11,cyclic
9.091636111632848e-08,6152.315905806236,-2.7008810805147116e-11,cyclic
9.096241803685346e-08,6248.594881423843,-2.3915534025991653e-11,cyclic
9.100847495737846e-08,6343.932841636444,-2.0818655655381043e-11,cyclic
9.105453187790344e-08,6438.315428897913,-1.7718642071808476e-11,cyclic
9.110058879842844e-08,6531.728429537775,-1.4615960125915062e-11,cyclic
9.114664571895342e-08,6624.157775901709,-1.151107707019109e-11,cyclic
9.119270263947841e-08,6715.589548470184,-8.404460488603145e-12,cyclic
9.12387595600034e-08,6806.00997795454,-5.29657822618048e-12,cyclic
9.128481648052839e-08,6895.405447370663,-2.1878983185618984e-12,cyclic
9.133087340105337e-08,6983.762494089706,9.21111078494054e-13,cyclic
9.137693032157837e-08,7071.067811865462,4.029981759608927e-12,cyclic
9.142298724210335e-08,7157.308252838183,7.138245540291722e-12,cyclic
9.146904416262835e-08,7242.470829514675,1.024543432745194e-11,cyclic
9.151510108315334e-08,7326.542716724141,1.3351080189885642e-11,cyclic
9.156115800367832e-08,7409.5112535495655,1.6454715428750284e-11,cyclic
9.160721492420332e-08,7491.363945234577,1.9555872647995863e-11,cyclic
9.16532718447283e-08,7572.088465064838,2.2654084824750413e-11,cyclic
9.16993287652533e-08,7651.672656224589,2.5748885379657953e-11,cyclic
9.174538568577828e-08,7730.104533627379,2.8839808247136816e-11,cyclic
9.179144260630327e-08,7807.3722857209395,3.192638794557331e-11,cyclic
9.183749952682826e-08,7883.464276266043,3.500815964741907e-11,cyclic
9.188355644735325e-08,7958.369046088825,3.8084659249189756e-11,cyclic
9.192961336787824e-08,8032.075314806446,4.11554234413633e-11,cyclic
9.197567028840323e-08,8104.571982525952,4.421998977814589e-11,cyclic
9.202172720892821e-08,8175.848131515828,4.727789674712041e-11,cyclic
9.206778412945321e-08,8245.893027850252,5.032868383874599e-11,cyclic
9.211384104997819e-08,8314.696123025458,5.3371891615706743e-11,cyclic
9.215989797050319e-08,8382.247055548374,5.640706178210686e-11,cyclic
9.220595489102817e-08,8448.53565249707,5.943373725248193e-11,cyclic
9.225201181155316e-08,8513.55193105264,6.245146222063995e-11,cyclic
9.229806873207815e-08,8577.286100002715,6.545978222830155e-11,cyclic
9.234412565260314e-08,8639.728561215868,6.845824423353754e-11,cyclic
9.239018257312814e-08,8700.869911087122,7.144639667900062e-11,cyclic
9.243623949365312e-08,8760.700941954046,7.442378955992235e-11,cyclic
9.24822964141781e-08,8819.212643483537,7.738997449188735e-11,cyclic
9.25283533347031e-08,8876.396204028533,8.034450477835602e-11,cyclic
9.257441025522808e-08,8932.243011955152,8.32869354779335e-11,cyclic
9.262046717575307e-08,8986.744656939527,8.621682347138025e-11,cyclic
9.266652409627807e-08,9039.892931234428,8.913372752834213e-11,cyclic
9.271258101680305e-08,9091.679830905225,9.203720837379597e-11,cyclic
9.275863793732805e-08,9142.097557035298,9.49268287542077e-11,cyclic
9.280469485785303e-08,9191.138516900575,9.780215350337558e-11,cyclic
9.285075177837801e-08,9238.795325112855,1.0066274960796929e-10,cyclic
9.289680869890301e-08,9285.06080473215,1.0350818627273831e-10,cyclic
9.2942865619428e-08,9329.927988347386,1.0633803498538597e-10,cyclic
9.298892253995299e-08,9373.390119125752,1.0915186958110639e-10,cyclic
9.303497946047798e-08,9415.440651830215,1.119492663067583e-10,cyclic
9.308103638100296e-08,9456.0732538052,1.1472980388468516e-10,cyclic
9.312709330152796e-08,9495.281805930359,1.174930635761559e-10,cyclic
9.317315022205294e-08,9533.060403541935,1.2023862924442393e-10,cyclic
9.321920714257794e-08,9569.403357322088,1.2296608741739974e-10,cyclic
9.326526406310292e-08,9604.305194155662,1.2567502734991374e-10,cyclic
9.33113209836279e-08,9637.760657954386,1.2836504108557692e-10,cyclic
9.33573779041529e-08,9669.764710448513,1.3103572351821587e-10,cyclic
9.340343482467789e-08,9700.312531945436,1.3368667245287882e-10,cyclic
9.344949174520288e-08,9729.399522055599,1.363174886664081e-10,cyclic
9.349554866572787e-08,9757.021300385286,1.389277759675579e-10,cyclic
9.354160558625285e-08,9783.173707196273,1.4151714125666255e-10,cyclic
9.358766250677785e-08,9807.852804032304,1.440851945848345e-10,cyclic
9.363371942730283e-08,9831.054874312158,1.466315492126876e-10,cyclic
9.367977634782783e-08,9852.77642388941,1.49155821668582e-10,cyclic
9.372583326835281e-08,9873.014181578585,1.5165763180637005e-10,cyclic
9.37718901888778e-08,9891.765099647806,1.5413660286264773e-10,cyclic
9.38179471094028e-08,9909.0263542778,1.565923615134929e-10,cyclic
9.386400402992778e-08,9924.7953459871,1.5902453793068486e-10,cyclic
9.391006095045276e-08,9939.069700023554,1.6143276583740177e-10,cyclic
9.395611787097776e-08,9951.847266721972,1.6381668256337955e-10,cyclic
9.400217479150274e-08,9963.126121827778,1.6617592909952708e-10,cyclic
9.404823171202774e-08,9972.904566786901,1.68510150151995e-10,cyclic
9.409428863255272e-08,9981.181129001492,1.7081899419567786e-10,cyclic
9.414034555307771e-08,9987.954562051724,1.7310211352715572e-10,cyclic
9.41864024736027e-08,9993.223845883496,1.7535916431705552e-10,cyclic
9.423245939412769e-08,9996.988186962042,1.7758980666182975e-10,cyclic
9.427851631465269e-08,9999.247018391445,1.7979370463494702e-10,cyclic
9.432457323517767e-08,10000.0,1.8197052633747824e-10,cyclic
9.437063015570265e-08,9999.247018391447,1.8411994394808255e-10,cyclic
9.441668707622765e-08,9996.988186962042,1.8624163377237426e-10,cyclic
9.446274399675264e-08,9993.223845883496,1.8833527629166942e-10,cyclic
9.450880091727763e-08,9987.954562051724,1.9040055621110615e-10,cyclic
9.455485783780262e-08,9981.181129001492,1.924371625071248e-10,cyclic
9.46009147583276e-08,9972.904566786905,1.9444478847430865e-10,cyclic
9.46469716788526e-08,9963.12612182778,1.96423131771572e-10,cyclic
9.469302859937758e-08,9951.84726672197,1.9837189446769058e-10,cyclic
9.473908551990258e-08,9939.069700023561,2.0029078308617119e-10,cyclic
9.478514244042756e-08,9924.795345987099,2.0217950864944552e-10,cyclic
9.483119936095255e-08,9909.026354277807,2.0403778672239113e-10,cyclic
9.487725628147754e-08,9891.765099647804,2.0586533745516595e-10,cyclic
9.492331320200253e-08,9873.014181578586,2.076618856253514e-10,cyclic
9.496937012252751e-08,9852.776423889414,2.0942716067940152e-10,cyclic
9.501542704305251e-08,9831.054874312162,2.1116089677338644e-10,cyclic
9.506148396357749e-08,9807.852804032307,2.1286283281302733e-10,cyclic
9.510754088410249e-08,9783.17370719627,2.1453271249301717e-10,cyclic
9.515359780462747e-08,9757.021300385291,2.1617028433561811e-10,cyclic
9.519965472515246e-08,9729.399522055613,2.1777530172853433e-10,cyclic
9.524571164567745e-08,9700.31253194544,2.1934752296205027e-10,cyclic
9.529176856620244e-08,9669.764710448528,2.20886711265431e-10,cyclic
9.533782548672744e-08,9637.760657954392,2.2239263484257982e-10,cyclic
9.538388240725242e-08,9604.305194155659,2.2386506690694515e-10,cyclic
9.54299393277774e-08,9569.403357322104,2.2530378571567413e-10,cyclic
9.54759962483024e-08,9533.06040354194,2.267085746030063e-10,cyclic
9.552205316882738e-08,9495.281805930375,2.2807922201290234e-10,cyclic
9.556811008935238e-08,9456.073253805218,2.2941552153090407e-10,cyclic
9.561416700987737e-08,9415.44065183021,2.3071727191521922e-10,cyclic
9.566022393040235e-08,9373.39011912576,2.3198427712702826e-10,cyclic
9.570628085092735e-08,9329.927988347381,2.332163463600067e-10,cyclic
9.575233777145233e-08,9285.06080473217,2.3441329406905983e-10,cyclic
9.579839469197733e-08,9238.795325112877,2.3557493999826564e-10,cyclic
9.584445161250231e-08,9191.13851690058,2.367011092080199e-10,cyclic
9.58905085330273e-08,9142.09755703532,2.3779163210138197e-10,cyclic
9.593656545355229e-08,9091.679830905217,2.3884634444961543e-10,cyclic
9.598262237407728e-08,9039.892931234437,2.3986508741692036e-10,cyclic
9.602867929460227e-08,8986.74465693955,2.4084770758435275e-10,cyclic
9.607473621512726e-08,8932.243011955161,2.4179405697293016e-10,cyclic
9.612079313565224e-08,8876.396204028559,2.4270399306591525e-10,cyclic
9.616685005617724e-08,8819.212643483546,2.435773788302796e-10,cyclic
9.621290697670222e-08,8760.700941954072,2.4441408273733965e-10,cyclic
9.62589638972272e-08,8700.869911087115,2.4521397878256475e-10,cyclic
9.63050208177522e-08,8639.728561215861,2.4597694650455246e-10,cyclic
9.635107773827719e-08,8577.286100002744,2.4670287100317073e-10,cyclic
9.639713465880218e-08,8513.55193105265,2.4739164295685975e-10,cyclic
9.644319157932717e-08,8448.535652497081,2.4804315863909725e-10,cyclic
9.648924849985215e-08,8382.247055548383,2.4865731993401746e-10,cyclic
9.653530542037715e-08,8314.69612302545,2.492340343511887e-10,cyclic
9.658136234090213e-08,8245.893027850283,2.497732150395412e-10,cyclic
9.662741926142713e-08,8175.84813151582,2.5027478080044624e-10,cyclic
9.667347618195211e-08,8104.571982525963,2.507386560999455e-10,cyclic
9.67195331024771e-08,8032.075314806457,2.511647710801251e-10,cyclic
9.67655900230021e-08,7958.369046088836,2.515530615696358e-10,cyclic
