model,ring,j,l,gx,gy,gz,units
unchanged,9,-6,7,-6.062723262975314e-06,-8.544529206610288e-05,0.00011506909658388204,eV/L0
unchanged,9,-6,8,-5.320769602837915e-05,6.08186194395667e-05,-6.211485182748372e-05,eV/L0
unchanged,9,-6,9,-0.00010233299866136191,2.198110844784864e-05,-0.00017261339388359532,eV/L0
unchanged,9,-5,-5,2.4137102776838583e-05,3.279299589966293e-05,2.2738562389071908e-05,eV/L0
unchanged,9,-5,-4,2.2142154493028355e-05,0.0001594349002731632,0.00013933929905342885,eV/L0
unchanged,9,-5,-3,4.93208734775033e-05,-9.450715450949313e-05,-6.204365332961093e-05,eV/L0
unchanged,9,-5,-2,0.00011835805872156847,-7.996731615960528e-05,2.508939540198018e-06,eV/L0
unchanged,9,-5,-1,0.00022809747117725563,2.798170312360359e-05,-0.00035422960176175584,eV/L0
unchanged,9,-5,0,0.0003549275267898606,-1.823556698748035e-05,0.0006715297756725944,eV/L0
unchanged,9,-5,1,0.00042374423657121665,0.0008153505767241772,0.000305543685455077,eV/L0
unchanged,9,-5,2,0.0005943317394020043,0.0004219753481560189,-0.00017998519999338204,eV/L0
unchanged,9,-5,3,0.0008040871745353301,0.00023716757212223624,-7.901480241387894e-05,eV/L0
unchanged,9,-5,4,0.0006614500106395671,0.00043850030593309204,0.0002250930606513423,eV/L0
unchanged,9,-5,5,0.00021556635263028255,0.00012715610089066636,-0.00017927938556228914,eV/L0
unchanged,9,-5,6,-3.876988859085263e-06,-0.00021353349540358604,0.0003083704994588491,eV/L0
unchanged,9,-5,7,-0.0001191201428504393,5.199395192026645e-05,-5.761258538153611e-05,eV/L0
unchanged,9,-5,8,-0.00019100125744630272,-9.592054263556614e-05,-9.604634604457205e-05,eV/L0
unchanged,9,-5,9,-0.0001661750662253225,4.772862035779196e-05,-8.766728036564038e-05,eV/L0
unchanged,9,-5,10,-0.00016016735726878307,-1.692381040825024e-05,-0.00015829740781159358,eV/L0
unchanged,9,-4,-6,-8.382906115337741e-06,5.023801371433071e-05,5.818035339338462e-05,eV/L0
unchanged,9,-4,-5,-3.0340599231918637e-05,0.00018927776958589152,0.00012766903330374923,eV/L0
unchanged,9,-4,-4,-4.213475297085377e-06,-3.2199035438175785e-05,-5.7023625760367574e-05,eV/L0
unchanged,9,-4,-3,7.1566881185069025e-06,2.5767330665836464e-05,-3.505171321682588e-05,eV/L0
unchanged,9,-4,-2,3.353440110254207e-05,-8.336646302504107e-05,-8.83244138281012e-05,eV/L0
unchanged,9,-4,-1,0.00017859357316815937,0.0001428658669926227,-0.0005754054488412266,eV/L0
unchanged,9,-4,0,0.0005405854110663172,-1.7756631798117173e-06,0.0006767610936244454,eV/L0
unchanged,9,-4,1,0.0008101016769297331,0.0015366738702816119,0.00034142400525156367,eV/L0
unchanged,9,-4,2,0.001128569342439656,0.0006605111562563795,-0.0002631169346728355,eV/L0
unchanged,9,-4,3,0.001299149754013501,0.0007902345892560078,0.00020899451516853175,eV/L0
unchanged,9,-4,4,0.00048348663713001757,0.00035606454465009966,-0.0003006983607486149,eV/L0
unchanged,9,-4,5,-5.235922773459485e-06,-0.0003728887929933596,0.0005264228369388948,eV/L0
unchanged,9,-4,6,-0.0002170924303668438,0.00012758699895655694,-0.00015486646432391347,eV/L0
unchanged,9,-4,7,-0.00034231456180845753,-0.0001843931137794462,-0.00014962369900867092,eV/L0
unchanged,9,-4,8,-0.00029227622595726104,1.1271364494090415e-05,-9.760836237413269e-05,eV/L0
unchanged,9,-4,9,-0.00022910202025953379,-3.923659748017609e-05,-2.7118881562795823e-05,eV/L0
unchanged,9,-4,10,-0.00017526703536872732,4.462593449632756e-05,-0.00010756833431885741,eV/L0
unchanged,9,-3,-7,-7.854886561703415e-05,-9.023306874393484e-05,0.00010856038345272621,eV/L0
unchanged,9,-3,-6,-9.041134851779742e-05,1.2282838924590895e-05,0.00014408829081377926,eV/L0
unchanged,9,-3,-5,-5.5064612562423074e-05,-0.0001394308395627134,-9.679051021550776e-05,eV/L0
unchanged,9,-3,-4,-1.0045115691973267e-05,-8.735829249529182e-05,7.758383162120561e-06,eV/L0
unchanged,9,-3,-3,-8.424779271161208e-07,-8.765746590129108e-05,-4.387348992539473e-05,eV/L0
unchanged,9,-3,-2,-0.00012576346563414605,6.0585972189936575e-06,-3.6490143490604576e-05,eV/L0
unchanged,9,-3,-1,-0.00028019313658973446,0.00011453123608065868,-0.0008883741850275675,eV/L0
unchanged,9,-3,0,0.0005265942271137847,4.885263835698264e-05,0.000673403129833029,eV/L0
unchanged,9,-3,1,0.0018067538493204526,0.0021044526336775208,0.00033430140089997203,eV/L0
unchanged,9,-3,2,0.002358675877492921,0.001736491525002759,0.0005417075812905052,eV/L0
unchanged,9,-3,3,0.0010349941602490061,0.0006095371003571353,-0.0006024818169055315,eV/L0
unchanged,9,-3,4,-4.781184475591132e-06,-0.0007640495455602714,0.0010691283246793883,eV/L0
unchanged,9,-3,5,-0.000488394814774849,0.00015433071772328694,-0.0004078982042219133,eV/L0
unchanged,9,-3,6,-0.0006638281479652728,-0.0003632374580794347,-0.00032041185421524524,eV/L0
unchanged,9,-3,7,-0.0004850603234591063,-5.8186269353158086e-05,-0.0001684870536914057,eV/L0
unchanged,9,-3,8,-0.0003485936118366419,-0.00012452724231934708,-9.203784547648205e-05,eV/L0
unchanged,9,-3,9,-0.00024219891932800841,2.2402399424456516e-06,-2.448824567910093e-05,eV/L0
unchanged,9,-3,10,-0.00018043083982504705,2.7541208400381027e-05,-3.566758561565938e-05,eV/L0
unchanged,9,-2,-7,-0.0001002869557136551,8.046664639550336e-05,0.0002323776942486028,eV/L0
unchanged,9,-2,-6,-0.00014269331689537262,2.8314633587959018e-05,-5.779393816547026e-05,eV/L0
unchanged,9,-2,-5,-0.00011795010856670587,-1.8901754064079106e-05,-3.6744704483001705e-05,eV/L0
unchanged,9,-2,-4,-3.0273718847752773e-05,-0.00010211297516105859,-3.07248327872518e-05,eV/L0
unchanged,9,-2,-3,0.00013408329617009323,-1.9666687779696742e-05,5.9340629095204496e-05,eV/L0
unchanged,9,-2,-2,1.4274700740242448e-05,0.0002596431200263581,0.0001984911648321271,eV/L0
unchanged,9,-2,-1,-0.0015940105334278168,0.0007523185166976865,-0.0006529944225465156,eV/L0
unchanged,9,-2,0,-0.0017539301268185746,-0.0012439279208634301,0.00048272930720032165,eV/L0
unchanged,9,-2,1,0.004970618638524075,0.003855657045658937,0.0020181504961804416,eV/L0
unchanged,9,-2,2,0.002419682378774375,0.002446294179383622,-0.00019280606764051999,eV/L0
unchanged,9,-2,3,2.4731503665924527e-05,-0.001362997186805093,0.001950130665411511,eV/L0
unchanged,9,-2,4,-0.0010164535956866906,0.000360299943114765,-0.0007266951682371035,eV/L0
unchanged,9,-2,5,-0.0013067095916432122,-0.00045761820494032737,-0.0006552222194024755,eV/L0
unchanged,9,-2,6,-0.0008151219903706643,-5.123791624794686e-06,-0.00024538610776051893,eV/L0
unchanged,9,-2,7,-0.0005090836621920984,-0.00010703115403191298,-0.00014205156511753773,eV/L0
unchanged,9,-2,8,-0.0003267165966065211,-3.4116154550164214e-06,-3.88588942536145e-05,eV/L0
unchanged,9,-2,9,-0.0002321776549122823,-1.7271916647444016e-05,-1.0511499087459694e-05,eV/L0
unchanged,9,-2,10,-0.00017120604300760545,4.391405528920485e-05,1.0036356666279671e-05,eV/L0
unchanged,9,-1,-8,-0.00012641655195365766,-1.7128691657169915e-05,0.0004351173103735812,eV/L0
unchanged,9,-1,-7,-0.00016665648982671223,8.15282626863334e-05,5.046374273196168e-05,eV/L0
unchanged,9,-1,-6,-0.00019252605099672347,-9.564330218663907e-05,6.181052883539345e-05,eV/L0
unchanged,9,-1,-5,-0.00022404950030346577,-0.0002740412922603141,0.0001011427895282066,eV/L0
unchanged,9,-1,-4,-0.00016960666283911898,-0.0004740406305082958,0.000274697974936721,eV/L0
unchanged,9,-1,-3,0.00029558609867459115,-0.000772190463799571,0.00038094913344743344,eV/L0
unchanged,9,-1,-2,0.0016353138416778817,-0.0003773359001219047,0.0009023712582159471,eV/L0
unchanged,9,-1,-1,3.8727405770449444e-05,0.0033839127439591154,0.002452238127422542,eV/L0
unchanged,9,-1,0,-0.010249720581696853,0.000235277640049684,0.0027706952825915024,eV/L0
unchanged,9,-1,1,0.006688865516624106,0.0033858476065912984,0.0023143644327722427,eV/L0
unchanged,9,-1,2,9.095344384500455e-06,-0.00256280456539831,0.0035022391868070987,eV/L0
unchanged,9,-1,3,-0.0024531350519965134,-0.0007003979374505591,-0.002391702184745053,eV/L0
unchanged,9,-1,4,-0.002363746537590674,-0.0010642673154043591,-0.0014531672889749388,eV/L0
unchanged,9,-1,5,-0.0011388940958332067,5.372297574682623e-05,-0.0007114734767275814,eV/L0
unchanged,9,-1,6,-0.0006029608663996731,5.4194935774255586e-05,-0.0004402510815866559,eV/L0
unchanged,9,-1,7,-0.00036207151405068445,0.0002029338944814668,-0.0002197551214399449,eV/L0
unchanged,9,-1,8,-0.00025826483772407486,0.00011776794021490729,-0.00012622339031832694,eV/L0
unchanged,9,-1,9,-0.0001991577396761235,0.00012359028513481946,-7.656284385426944e-05,eV/L0
unchanged,9,-1,10,-0.00016491275188858947,0.00012401882500009335,-1.4884870608644498e-05,eV/L0
unchanged,9,0,-8,-0.00015455600728983885,0.00032187190166537447,0.00011474764378102212,eV/L0
unchanged,9,0,-7,-0.00019982053664579008,0.00040455877075031666,-0.00014486166069390985,eV/L0
unchanged,9,0,-6,-0.0002427501953283752,0.0004753252622247822,-0.0002027981931739207,eV/L0
unchanged,9,0,-5,-0.0003462974069989382,0.0005971144356972538,-0.00021649059818548615,eV/L0
unchanged,9,0,-4,-0.0005185603858515593,0.0006112180270965894,-0.00021517548574777,eV/L0
unchanged,9,0,-3,-0.00047390789676636757,0.0006086619372765428,-0.0001905336386206014,eV/L0
unchanged,9,0,-2,0.0018176922071080758,-1.775718531250313e-05,-0.001331307609018656,eV/L0
unchanged,9,0,-1,0.010256510233335235,0.0025485737370904422,-0.0005404081529294685,eV/L0
unchanged,9,0,0,-0.00010352766214826486,0.054397541325836,0.03915416012096243,eV/L0
unchanged,9,0,1,0.0002074315913264179,0.0189767019777545,-0.027297757304230685,eV/L0
unchanged,9,0,2,-0.006839474333768115,-0.0036100276834160274,-0.0027994627719998264,eV/L0
unchanged,9,0,3,-0.005149028393263407,-0.0033637048258494543,-0.0030599778703328615,eV/L0
unchanged,9,0,4,-0.0018997857764979297,-0.0011368753491407383,-0.001889669081243697,eV/L0
unchanged,9,0,5,-0.000831257812888808,-0.0008874248342289102,-0.0012990433152491316,eV/L0
unchanged,9,0,6,-0.0004332776671700712,-0.0006015485670783535,-0.0006459190231702818,eV/L0
unchanged,9,0,7,-0.0002928967114347763,-0.0005191116731465663,-0.0003689742732859101,eV/L0
unchanged,9,0,8,-0.00021811514476418237,-0.0003864700572082878,-0.00016440080569457108,eV/L0
unchanged,9,0,9,-0.00020038951022198986,-0.0002857446496462225,-0.00017648188984864053,eV/L0
unchanged,9,1,-9,-0.00012323710877591427,0.00014972789247273135,9.329582575463777e-05,eV/L0
unchanged,9,1,-8,-0.0001656456023549067,0.00035711623537286756,0.00010290966611838087,eV/L0
unchanged,9,1,-7,-0.00021146993895162586,0.00042859197484542506,0.00016616964489632848,eV/L0
unchanged,9,1,-6,-0.000279726835209645,0.0005276406380076777,0.00037927636423358324,eV/L0
unchanged,9,1,-5,-0.00040484398426529806,0.0005910834474609325,0.0006357576799797195,eV/L0
unchanged,9,1,-4,-0.0007552114760811505,0.0008409802259071195,0.0012733379734134493,eV/L0
unchanged,9,1,-3,-0.0016717348915112912,0.0009959242931854204,0.0017955239406581747,eV/L0
unchanged,9,1,-2,-0.004704490661344969,0.0029990719624273395,0.0027039743618534305,eV/L0
unchanged,9,1,-1,-0.0066029112278243535,0.0032503522074448133,0.0021804747716528666,eV/L0
unchanged,9,1,0,-0.00020036367887474047,-0.019250314673112872,0.02670109302994841,eV/L0
unchanged,9,1,1,0.00010261634340256201,-0.054590441947400446,-0.037905408201403694,eV/L0
unchanged,9,1,2,0.010102410141024145,-0.0025959845254944994,0.0010049073300057256,eV/L0
unchanged,9,1,3,0.0015758407283945246,-5.2879030752631954e-05,0.0013190907277992334,eV/L0
unchanged,9,1,4,-0.0006165574621138935,-0.0006550196160928525,0.00017651266662578268,eV/L0
unchanged,9,1,5,-0.0005710426972745037,-0.0006511402909055664,0.00023875647826387055,eV/L0
unchanged,9,1,6,-0.00036241296411856146,-0.0006280119143457945,0.0002791907850864366,eV/L0
unchanged,9,1,7,-0.00025047646287002184,-0.000529102413283747,0.0002443263135966926,eV/L0
unchanged,9,1,8,-0.000209831056610329,-0.0004874956010686881,0.00019493990982366195,eV/L0
unchanged,9,1,9,-0.00018987098269463112,-0.00024010700325220022,-0.00017283630052587767,eV/L0
unchanged,9,2,-9,-0.00015664753023502363,-8.047735105382348e-05,7.15465643020526e-05,eV/L0
unchanged,9,2,-8,-0.00018482254875341056,-7.989145482149482e-05,7.302374353601223e-05,eV/L0
unchanged,9,2,-7,-0.00024269728914104197,-0.00011357215472957914,0.00015260483124950795,eV/L0
unchanged,9,2,-6,-0.00033715159958189065,-0.0001798814693473116,0.0002262717924034542,eV/L0
unchanged,9,2,-5,-0.0005497144809842011,-3.5397450313333667e-05,0.0004327330616729782,eV/L0
unchanged,9,2,-4,-0.0010338255819543627,-3.75556087097315e-05,0.0006684855937188048,eV/L0
unchanged,9,2,-3,-0.002197792836150996,0.0010244896006321258,0.0013215113571925165,eV/L0
unchanged,9,2,-2,-0.0023256148188254325,0.0006181609141952606,0.0022249801321172647,eV/L0
unchanged,9,2,-1,-1.247432189127256e-06,0.0022776183479362045,-0.0033608143766982617,eV/L0
unchanged,9,2,0,0.006750368919038921,-0.003580548559656003,-0.002492187217308472,eV/L0
unchanged,9,2,1,-0.010096535225649808,-1.3167810469240024e-05,-0.0025946786021770096,eV/L0
unchanged,9,2,2,-4.022612953829932e-05,-0.0031944696960106156,-0.002181593486995169,eV/L0
unchanged,9,2,3,0.0014737082315047412,0.0004870383487365418,-0.0009129062251560676,eV/L0
unchanged,9,2,4,0.0002068766608643118,0.0008279994367107004,-0.0004662587601735361,eV/L0
unchanged,9,2,5,-0.00020364335935906796,0.0005413040366794011,-0.0003195907499171185,eV/L0
unchanged,9,2,6,-0.0002364822715640425,0.0002961544561615774,-0.00019140429272593827,eV/L0
unchanged,9,2,7,-0.00019780004207841834,0.00015224937314851184,-9.647526304553639e-05,eV/L0
unchanged,9,2,8,-0.00019595293274763046,-7.35118000359876e-06,-0.0002767264151179264,eV/L0
unchanged,9,3,-9,-0.00017406219838177021,-9.753590145293923e-06,4.582626634224107e-06,eV/L0
unchanged,9,3,-8,-0.0002276620073251371,4.293232032052341e-05,1.2464559471363275e-05,eV/L0
unchanged,9,3,-7,-0.000299445414092706,3.6149419081165156e-06,4.130814969061042e-05,eV/L0
unchanged,9,3,-6,-0.0004653875402686269,9.505780412056787e-05,0.00014057253317393398,eV/L0
unchanged,9,3,-5,-0.0007379707769019683,-1.0918587010498361e-06,0.00022646845983396102,eV/L0
unchanged,9,3,-4,-0.0011969172532194598,0.00042609673383829086,0.0005935898023260504,eV/L0
unchanged,9,3,-3,-0.000991058513375648,-0.0003569918614386216,0.000746641905781655,eV/L0
unchanged,9,3,-2,-1.6930047944035686e-05,0.001317290974118611,-0.0018464640388451495,eV/L0
unchanged,9,3,-1,0.0023670783675835256,-0.002336001973559816,8.774697976777487e-05,eV/L0
unchanged,9,3,0,0.0048740038174125986,-0.003689457905337837,-0.0020493963589030715,eV/L0
unchanged,9,3,1,-0.0016348365490351355,0.0012514240926421824,-0.0004529878882503313,eV/L0
unchanged,9,3,2,-0.0015120072359052666,-0.0006833417370402402,0.0007777361536914072,eV/L0
unchanged,9,3,3,-1.3065284218158175e-05,-0.00024723397686003597,-0.00017162588545815063,eV/L0
unchanged,9,3,4,9.920618728765073e-05,3.648948918697122e-05,-2.845316885141132e-05,eV/L0
unchanged,9,3,5,-5.005814797745696e-05,5.059073232321926e-05,2.3432929659570854e-05,eV/L0
unchanged,9,3,6,-0.00012443109961374988,5.730090044480876e-05,0.00014316079631931418,eV/L0
unchanged,9,3,7,-0.00015219745584128306,-0.00012984579900077764,-6.898340443596309e-05,eV/L0
unchanged,9,3,8,-0.00015036059339320964,5.153349022797063e-05,-9.088651171409794e-05,eV/L0
unchanged,9,4,-9,-0.0001863431300833443,2.5765256388292608e-06,3.600501598063904e-05,eV/L0
unchanged,9,4,-8,-0.00024330018304804515,2.002026553993232e-05,3.111629313945816e-05,eV/L0
unchanged,9,4,-7,-0.0003024474181441907,8.957468281392531e-05,0.00010560066510829997,eV/L0
unchanged,9,4,-6,-0.0004352185356360966,4.9125544867613086e-05,0.0001641884294567389,eV/L0
unchanged,9,4,-5,-0.0006016895414137673,0.00033729063990239373,0.0002852035771737329,eV/L0
unchanged,9,4,-4,-0.00044961904425261276,-0.00017855899693606253,0.00043358151802198636,eV/L0
unchanged,9,4,-3,9.691072244037136e-06,0.0007251923283171628,-0.0010322759713842712,eV/L0
unchanged,9,4,-2,0.0009828261367731163,-0.0005397857745652047,0.0005673859546347422,eV/L0
unchanged,9,4,-1,0.0022018502018542356,-0.0015595443966471487,-0.0005092344281237408,eV/L0
unchanged,9,4,0,0.0017587064256700577,-0.002073768565561873,-0.00043470253436691793,eV/L0
unchanged,9,4,1,0.0005613325540966288,6.195224963042564e-07,-0.0006537285367621544,eV/L0
unchanged,9,4,2,-0.00022140567876946981,-0.00014205888974930527,0.0009299526828754943,eV/L0
unchanged,9,4,3,-0.00010699244543371092,-7.126791343999429e-06,4.533502138107103e-05,eV/L0
unchanged,9,4,4,-5.171230510835892e-07,-2.3721706132942163e-05,-1.940331119438262e-05,eV/L0
unchanged,9,4,5,-1.072114639519251e-05,6.185498534573667e-05,2.331998467862758e-05,eV/L0
unchanged,9,4,6,-6.463420051302649e-05,-0.00016581839370407228,-0.0001344594708370344,eV/L0
unchanged,9,4,7,-0.00011509071070739635,2.243788738605375e-06,-9.255917152495108e-05,eV/L0
unchanged,9,5,-9,-0.00014357264471415488,-7.740563650211014e-06,6.129945297290534e-05,eV/L0
unchanged,9,5,-8,-0.00023921904269063235,4.4076579585629364e-05,8.361153132630947e-05,eV/L0
unchanged,9,5,-7,-0.00026423148717495156,-1.072471030573778e-05,0.00011265408555530378,eV/L0
unchanged,9,5,-6,-0.00029955788390957015,0.00017020210412336688,0.00011398275815992749,eV/L0
unchanged,9,5,-5,-0.00019517224677237756,-0.00014549358674131914,0.00019589631289607668,eV/L0
unchanged,9,5,-4,8.599214627573496e-06,0.00036296442474998547,-0.000520530700781894,eV/L0
unchanged,9,5,-3,0.0004614885621854187,-0.0003313356371884928,0.00029587250507252284,eV/L0
unchanged,9,5,-2,0.0012062713924194388,-0.0006829401076616149,-0.00019945317097653432,eV/L0
unchanged,9,5,-1,0.001042578751038357,-0.0006016380496853607,0.00026609186670383233,eV/L0
unchanged,9,5,0,0.0007746676598555102,-0.0014814563571149987,-0.00041059207611726824,eV/L0
unchanged,9,5,1,0.0005476904664671096,2.099241108464035e-05,-0.0006829892662219716,eV/L0
unchanged,9,5,2,0.00019771786541353774,-0.00010746632488471362,0.000613667130188013,eV/L0
unchanged,9,5,3,4.865504679912678e-05,4.3324092880534346e-05,4.122345067519444e-05,eV/L0
unchanged,9,5,4,1.4068304398895201e-05,4.643448841059911e-05,4.708459030750248e-05,eV/L0
unchanged,9,5,5,1.3528890475605723e-06,-0.00020464446690728665,-0.0001505320140621121,eV/L0
unchanged,9,5,6,-5.065241401518417e-05,-4.247836961988459e-05,-4.9074154993449354e-05,eV/L0
unchanged,9,6,-8,-0.00015715868806131733,-2.2857204353255795e-05,0.000139140881055645,eV/L0
unchanged,9,6,-7,-0.00019033199061864898,9.15633388526334e-05,7.945599684085603e-05,eV/L0
unchanged,9,6,-6,-0.00010060322170397357,-8.186523251613887e-05,0.00012152215439725268,eV/L0
unchanged,9,6,-5,9.097038088587288e-06,0.00022215613964021486,-0.0003173844961407849,eV/L0
unchanged,9,6,-4,0.00020512796584008715,-0.0001291671875103044,0.0001965730075129182,eV/L0
unchanged,9,6,-3,0.0006069234081736986,-0.00036919202225393455,-0.00022118762560519527,eV/L0
unchanged,9,6,-2,0.0007484897699810727,-0.00020519604581672419,7.685148433995814e-05,eV/L0
unchanged,9,6,-1,0.000557031600825192,-0.00036973343579071473,0.00018648156618732256,eV/L0
unchanged,9,6,0,0.00041124742008781664,-0.000799973474583168,-0.00036520433399793797,eV/L0
unchanged,9,6,1,0.0003536145478542172,5.910829377191227e-05,-0.0006765340752246001,eV/L0
unchanged,9,6,2,0.00023649345660962001,-7.588740857166814e-05,0.0003405545899765214,eV/L0
unchanged,9,6,3,0.00012453805786281956,0.0001600108646929209,6.98738147152207e-06,eV/L0
unchanged,9,6,4,6.360651241011911e-05,-0.0001772688147404611,-0.00011948717448023641,eV/L0
unchanged,9,6,5,2.719773078017422e-07,-5.86084763293041e-05,-2.338407681309302e-05,eV/L0
unchanged,9,7,-8,-8.13333533370317e-05,3.938853326018851e-05,0.00011877587754504096,eV/L0
