observable,role,target,scale,units,u,v,A,B,C,D3,D1,D2,D_Eg,K3
v17_near_1.015_normal_force,fit,0.2329580444899274,0.03173805605024358,eV/L0,-26.25102314476772,16.697693950966205,0.7400269319920559,-1.4755186134579468,0.018044936183756834,0.0012633946298883348,0.038763471668935304,0.01488093959099022,0.0029876382503421202,1.0259570286752047e-08
v17_near_1.015_Haa,fit,18.39295935022696,1.839295935022696,eV/L0^2,265.2361550298124,-79.41231695205809,-1.0619943095926854,2.4854499106986214,1.4304112027133034,0.08602451283112172,2.9586039101715356,1.0472100820327936,0.14735871424797467,2.2826632956797805e-06
v17_near_1.065_normal_force,fit,0.9078686582498847,0.03173805605024358,eV/L0,-17.432248189227135,13.779985454337316,0.6971432458110655,-1.3761670418976035,0.07086137446070043,0.003070760653728271,0.13440836896363495,0.03216177328390061,0.0979705392379174,3.2487797515145446e-07
v17_near_1.065_Haa,fit,14.605604041867348,1.4605604041867348,eV/L0^2,173.43412474693588,-64.09110187037146,-1.037902740202231,2.3804501841568246,1.162085924148998,0.012439459584735385,1.7814211663735842,-0.05821328439153134,4.293752623163856,1.0637851266695814e-05
v17_near_1.095_normal_force,fit,1.2303804278835464,0.03173805605024358,eV/L0,-13.678642583461677,12.30628378996899,0.6719248627157969,-1.318665419111528,0.09751026088358455,0.0030933717862753124,0.1710199373374457,0.027926528986749515,0.15747043977431582,5.608592839197712e-07
v17_near_1.095_Haa,fit,11.545874277606002,1.1545874277606003,eV/L0^2,134.72227207471755,-56.407818715703776,-1.0208792452513846,2.314209069583484,1.0155954044175173,-0.008390563980533592,1.2256919813258977,-0.23998001083439685,-0.1661964379997416,7.899079281631394e-06
v17_direct023_energy,heldout,0.10138618519039871,0.010138618519039872,eV/cell,1.2151353178395579,-0.20875171191214417,-0.0007114200030788886,0.0014230913709150084,1.0058155073382495e-06,0.002934300364415571,0.0009809290107771489,0.003961934268451297,0.009656836288786674,4.305007811793696e-06
v17_direct023_normal_force,heldout,-0.8610948380753036,0.03173805605024358,eV/L0,-47.45956088901768,19.816130865766233,0.7575429537324396,-1.515516359003155,-0.0017227212248659325,-0.023783354719734837,-0.06629307073541085,-0.0354877154928545,-0.06206339804156568,-6.978138013652338e-05
v17_direct023_Haa,heldout,29.67272464413389,2.967272464413389,eV/L0^2,567.8077849658291,-106.4982891473326,-1.0947886619684812,2.5747086309291065,1.5420926524128444,0.2752515103738251,4.548823137187853,-0.428808080168401,-1.1012017066580437,0.0013718882090179264
v17_direct023_Hxx,heldout,1.5318476269016676,0.1531847626901668,eV/L0^2,21.25077060043116,-2.0301554010608878,-0.004610321643017346,0.009249831145486862,0.0001168686945204431,0.016285673449729865,0.052248275844549205,-0.09935625850772892,-0.2844078571603234,0.00048428994086227145
v17_direct047_energy,heldout,0.26395051027571553,0.026395051027571555,eV/cell,3.143370864072349,-0.49593023702140865,-0.0016280098657244224,0.0032573361497600928,5.269946081948766e-06,0.006641518469627199,0.00347793436837654,0.005123171938829137,0.011153154366596502,2.205460579648131e-05
v17_direct047_normal_force,heldout,-2.2580600813748397,0.03173805605024358,eV/L0,-77.49632909893288,22.83783327130668,0.7633787479360371,-1.5277519980628071,-0.003982847736887563,-0.052683787588695456,-0.17267935837017015,-0.017741325034158647,-0.016420086686013472,-0.00034986860887889184
v17_direct047_Haa,heldout,35.337517734960244,3.5337517734960247,eV/L0^2,1054.870857939654,-139.35088294966283,-1.1305492806270396,2.654092701713496,1.5756371542964942,0.43893575165723697,6.40777818576545,-0.39897733629553744,-0.21549307374356197,0.005686946803409826
v17_direct047_Hxx,heldout,-7.290154929569364,0.7290154929569365,eV/L0^2,-75.19079205776075,10.484542655969795,0.032380150170967716,-0.06481170738511162,-0.00020587379370029467,-0.12961432965162362,-0.11101197799889193,-0.02153253712076181,-0.018655645037323938,-0.0008453426835849576
v17_off_plus_energy,heldout,0.08014986299727256,0.008014986299727257,eV/cell,-1.0373508717265032,0.8649783687719743,0.04379619432042747,-0.08694790585363577,0.0025343647129704794,0.0017699014746752587,0.004015061010706051,0.0013737724820749406,0.007128730321006508,1.5654002034053219e-06
v17_off_plus_normal_force,heldout,0.496288954541943,0.03173805605024358,eV/L0,-20.530272476829765,14.017509304697688,0.6908403761032961,-1.361229837371881,0.07973049770281986,-0.010805150422421715,0.1378303798322953,0.007573797122395881,0.03525934935949421,-1.914699161734763e-05
v17_off_plus_Haa,heldout,13.145916399036436,1.3145916399036437,eV/L0^2,222.76878342471022,-68.91174178496955,-1.0455173954046157,2.386951225770899,1.1208404428873289,0.10926778057784278,1.882578950516419,0.9317503771634331,1.0149030071741494,0.00031009638032979906
v17_off_plus_Hxx,heldout,0.5867789207029961,0.1,eV/L0^2,1.7354757263525071,-0.011987492043567059,0.0007535215719113929,-0.0014793948326865937,0.00010754320610124176,-0.005489574096003251,0.013795535350727915,0.036806546137810134,-0.09485442095960019,3.822716078522721e-05
v17_off_minus_energy,heldout,0.21284911087573022,0.021284911087573022,eV/cell,-1.1242484651403477,1.3042253588916193,0.0755691960622824,-0.14921361694955615,0.007474759549589162,0.003331635733105726,0.008568776207691479,0.0015489679469069086,0.010082711125249692,5.544906936045895e-06
v17_off_minus_normal_force,heldout,0.06702268289699899,0.03173805605024358,eV/L0,-22.37416508686894,12.823394829964812,0.6460029310028271,-1.2587264148047603,0.12730083142232018,-0.027104367886664822,0.190169016237674,-0.016455057914801306,0.024800243518303993,-9.033393970216805e-05
v17_off_minus_Haa,heldout,11.464221151869252,1.1464221151869252,eV/L0^2,283.520774283451,-70.62117379561187,-1.0399119054200028,2.317236922498101,0.858040763526884,0.2237372061536838,1.3977923209619192,1.699402253860912,0.8513681254296158,0.0014807213742653873
v17_off_minus_Hxx,heldout,-2.835312235036081,0.2835312235036081,eV/L0^2,-16.263855542129104,3.9394608184444615,0.01899316201650291,-0.036830051649765924,0.004415908412508211,-0.053842833255237005,0.08878187893470041,0.016721414144452683,-0.013723644812067884,-0.00014934253966491481
v17_shockley067_energy,heldout,0.07506981596967024,0.007506981596967025,eV/cell,-0.43361389487729346,0.40767335083589257,0.02081718748023409,-0.04148958453622931,0.0005745198664542457,0.0022754004722808745,0.0008383045609354672,0.0010801082659172606,0.005134302537296263,2.588588936259755e-06
v17_shockley067_normal_force,heldout,-0.08375074170661885,0.03173805605024358,eV/L0,-26.474953639076002,16.096518017710583,0.7244586108066058,-1.438794750986468,0.04000298928012178,-0.014981410994407352,0.0694487211593827,-0.011592753301920406,0.02410620650439245,-3.41012752000703e-05
v17_shockley067_Haa,heldout,14.560238367523052,1.4560238367523053,eV/L0^2,282.9691177016157,-79.23282475401543,-1.0633002977649264,2.466858382994289,1.3276478847494566,0.1706303129937431,2.735104102867309,1.2988916778831856,0.6269157130000802,0.0006120200077260069
v17_shockley067_Hxx,heldout,0.4530475235373633,0.1,eV/L0^2,9.298239328027366,-1.483215969821374,-0.004825683574690002,0.00957151597738984,-0.0003154953370507538,-0.001011214235668162,0.007788896683653337,0.0790887698120156,-0.10371325181573336,-2.3027035892574203e-06
v17_compression_energy,heldout,0.025317916775100896,0.004433026104653031,eV/cell,1.0101027341586704,-0.45663616194561873,-0.01700527103984717,0.03410724118537134,0.00038934027916339304,0.0006286145720095623,0.001314424259119959,0.0021988650243915412,0.0061517496500787675,1.975023249601546e-07
v17_compression_normal_force,heldout,-0.6769543589544016,0.03173805605024358,eV/L0,-41.16048183688733,20.13447529251674,0.7776130466391238,-1.5640436443143948,-0.03561812427697545,-0.008247026003818986,-0.09937723865370099,-0.043327315245019864,-0.14455957719993245,-5.176306567992601e-06
v17_compression_Haa,heldout,26.962376342241654,2.6962376342241656,eV/L0^2,438.278835382771,-99.74907420486007,-1.082543699443104,2.5781371061008196,1.684364655622196,0.23559015607556344,4.464737860080224,0.22757592377964686,-0.005843965251679073,0.0002155497858713098
v17_compression_Hxx,heldout,5.568444170552721,0.5568444170552721,eV/L0^2,77.96115131842456,-11.996000886122445,-0.03724196121747654,0.07499992566035407,0.0020855355645845544,0.1523104508960056,0.13191085814120812,-0.07621146108048549,-0.7002045554167022,0.0002735643228369588
v17_opening1.045_energy,heldout,0.012439540042104347,0.004433026104653031,eV/cell,-0.912096605778905,0.5967665380142201,0.02695285327054653,-0.053661669242957455,0.0009659811270158122,5.921681247653313e-05,0.002002160939075111,0.0006928980314215563,0.0003331786080440305,1.7392336203490822e-09
v17_opening1.045_normal_force,heldout,0.6560493060873362,0.03173805605024358,eV/L0,-20.51822704284523,14.872633464399895,0.7141776274579962,-1.4153916777752784,0.051044429001297374,0.0026953835283937432,0.10186133657040952,0.03070801112429568,0.03426201468645802,1.582661437856367e-07
v17_opening1.045_Haa,heldout,16.173163667497242,1.6173163667497243,eV/L0^2,205.4468840754242,-69.81530627796758,-1.0482297797534827,2.423382307205493,1.265791744598061,0.03486641501568781,2.213223654052686,0.2697412134267442,2.9734099107712035,9.242864340842742e-06
v17_opening1.045_Hxx,heldout,3.5468340021412335,0.35468340021412337,eV/L0^2,29.373734479482042,-6.3016245413278345,-0.025293389083093698,0.05004137626410954,-0.0021463807659363563,0.09715040168976893,-0.04504718870017905,0.07230598712140529,0.5319356333349069,5.729827252496347e-06
v17_opening1.255_energy,heldout,0.2548812728796389,0.02548812728796389,eV/cell,-2.6143919427688957,2.3679084927912415,0.13461036233254475,-0.26301922305505965,0.02351049664145989,0.00043619737654364575,0.034685570144500834,0.0039131169806788995,0.01302665304697808,9.351852137565125e-08
v17_opening1.255_normal_force,heldout,1.5479287243761108,0.03173805605024358,eV/L0,-3.9228538186057613,6.933704331021683,0.5456099696025809,-1.0403738146763422,0.18749046912267067,0.0008208121800903404,0.20932388650451586,0.006609689530489947,0.01575672880423438,3.4598477372256313e-07
v17_opening1.255_Haa,heldout,-3.07660296796585,0.307660296796585,eV/L0^2,36.327768114944966,-29.078187385883062,-0.9078538767807202,1.9441280976657043,0.4090420225870459,-0.011315489219924278,-0.3018963440444653,-0.06993286897113443,-0.19112093699903177,-4.234029179770114e-06
v17_opening1.255_Hxx,heldout,-0.8591645505462155,0.1,eV/L0^2,2.848454073143183,-1.1766543196310677,-0.008349107132326887,0.01578832290236112,-0.0033469492918755295,0.018540485488578146,-0.06379183253184681,-0.007649085701323738,-0.0021210248559431107,8.018811973540124e-06
v17_opening1.555_energy,heldout,0.4970497627048889,0.04970497627048889,eV/cell,-3.0038282377018772,3.454472914373975,0.24346912112124897,-0.4662771515024955,0.07481643052652265,0.0005689167395955342,0.07192893465325324,0.004530467715131984,0.014598901866717471,1.5776350244905058e-07
v17_opening1.555_normal_force,heldout,0.5361595264738468,0.03173805605024358,eV/L0,-0.46853281993474116,2.7177780077775378,0.35334179896153006,-0.6454955568067534,0.21015076093169213,0.0007566070074074302,0.09298545357527625,0.0006926126284203592,0.002380224893048533,4.2041206714291343e-07
v17_opening1.555_Haa,heldout,-0.9598397042596563,0.1,eV/L0^2,3.792293081366695,-9.42442026988123,-0.6614172019934546,1.302495191455698,-0.12002686218082359,0.0020563421632074975,-0.4125420215944188,-0.005913913838284553,-0.015184713007933304,1.7370483386505978e-06
v17_opening1.555_Hxx,heldout,-0.8905810007935903,0.1,eV/L0^2,0.12547043016969164,-0.11550894624022748,-0.0016062759087826866,0.002892282416069679,-0.0010955676867551011,0.0008808424088700886,-0.012303763115330622,-0.0004079295209299469,-0.00010798755052443087,4.949165584028938e-07
v17_opening1.855_energy,heldout,0.6331364785570511,0.06331364785570512,eV/cell,-3.055060676858458,3.9125296187119196,0.31248543556411246,-0.5905392497418505,0.12096046724720083,0.0007645155183993058,0.08537668233498504,0.004601654564130659,0.014896143875000807,2.858938113476267e-07
v17_opening1.855_normal_force,heldout,0.6294361584094642,0.03173805605024358,eV/L0,-0.07375823777038254,1.2545301489602319,0.21910524086414795,-0.3886439580757526,0.16230427926984808,0.0006797782911917985,0.027785008962824695,8.508225504895404e-05,0.000512869420429609,5.122897483852327e-07
v17_opening1.855_Haa,heldout,0.33758173393615254,0.1,eV/L0^2,0.5182778414214415,-3.5993880861538052,-0.44304315538900085,0.8235112146661246,-0.23006924537622556,-0.0017527246046584578,-0.1469298004558561,-0.0007397417861148001,-0.003201242859463871,-8.568210955721215e-07
v17_opening1.855_Hxx,heldout,-0.0764657682265532,0.1,eV/L0^2,0.0068733402903752554,-0.01232493434622118,-0.0002933361672781212,0.0005110631491857761,-0.0002463976096198193,-3.2094630811030386e-05,-0.0016327278002743575,-2.597702653988352e-05,-1.0241610225443478e-05,-2.4237874332706774e-08
v17_opening2.455_energy,heldout,0.7722611869157332,0.07722611869157332,eV/cell,-3.065806380734528,4.260458881187398,0.3796755418839717,-0.7079187460798411,0.17525741424921767,0.0009199819223222322,0.0901002200233501,0.004611146022703772,0.014974043500319733,4.1519152669556464e-07
v17_opening2.455_normal_force,heldout,-0.03892592855831557,0.03173805605024358,eV/L0,-0.003621543665285518,0.3815651703462827,0.07729544476568698,-0.13291731988180663,0.06759076433597573,8.62009589878082e-05,0.0017673055974144183,1.0057190806204537e-06,2.3040913568676952e-05,7.842988096907733e-08
v17_opening2.455_Haa,heldout,1.5212189106347462,0.15212189106347462,eV/L0^2,0.01950653189942192,-0.7874607615509248,-0.1709954541150281,0.2990520112922824,-0.13780986521445182,-0.00044428499018073697,-0.010336668878204771,-9.425948732691123e-06,-0.00014841573965245568,-3.9671736372287643e-07
v17_opening2.455_Hxx,heldout,0.04446583977668427,0.1,eV/L0^2,3.328183790985089e-05,-0.00016902274118678852,-8.875078537365919e-06,1.4950369255885518e-05,-8.685333212392676e-06,-2.0578674499402127e-06,-2.1427445153875804e-05,-9.276882054926645e-08,-1.1852896191750447e-07,-1.8747074212114496e-09
v17_opening3.75_energy,heldout,0.7719163228888833,0.07719163228888834,eV/cell,-3.0665374877929255,4.442849089647425,0.41060272819220067,-0.76068700668975,0.20325903564678124,0.0009358076933439829,0.09039748407580295,0.004611252230034197,0.014977582952607694,4.297179974676748e-07
v17_opening3.75_normal_force,heldout,0.0,0.03173805605024358,eV/L0,-3.875686146340118e-05,0.07117244264987253,0.006666472199683409,-0.011278644102618677,0.006256747386216229,1.8586361783442025e-07,2.8581692220127e-06,3.336220035916952e-11,2.0678030953156373e-08,1.7215053133260524e-10
v17_opening3.75_Haa,heldout,0.0,0.1,eV/L0^2,0.00013395743696460345,-0.08830718619603939,-0.015949134449774617,0.027033823064359853,-0.014849421184880298,-1.1543375778200161e-06,-1.7838311271289188e-05,-3.343648051416148e-10,-1.4042470379955894e-07,-1.0690875692959723e-09
v17_opening3.75_Hxx,heldout,0.0,0.1,eV/L0^2,1.1496654203759895e-09,-2.6213389523013238e-08,-3.753510908562817e-09,6.221582210933603e-09,-3.894966683689874e-09,-1.8965783919913672e-10,-1.2335383278928658e-09,-2.8095319243430946e-13,-5.607790324661262e-12,-1.7579252109259313e-13
v19_new_0_energy,heldout,0.00042417681882149505,0.004433026104653031,eV/cell,0.20069226064139353,-0.1174594051094774,-0.004941846389483917,0.009891850070308017,3.2691393103455145e-05,2.746098991218922e-06,7.369006248683382e-05,2.9416339013302305e-05,1.9160235212479047e-05,3.745561727573951e-12
v19_new_0_force,heldout,-0.13054663793646185,0.03173805605024358,eV/L0,-31.755574024817825,18.265318300672362,0.7600572917518627,-1.5226226508821115,-0.010060970645820828,-0.0008649375711704939,-0.02281904232250574,-0.009074762258543074,-0.006933577434778,-2.35958467750207e-09
v19_new_0_Haa,heldout,20.302032153219432,2.030203215321943,eV/L0^2,322.92453924951076,-87.6776714498266,-1.070992167163484,2.530742852419399,1.5638963458786992,0.14369333529871514,3.611805684511707,1.413165616838291,1.5967655771704914,1.1352827405740815e-06
v19_new_0_Hxx,heldout,4.57090105595751,0.45709010559575103,eV/L0^2,53.93659028326458,-9.68270274432527,-0.03319141822222164,0.06651357976214335,0.0005245225805873795,0.13985119193741075,0.04344130769515095,0.45874580554144845,0.9787759916743946,3.8276569262630476e-07
v19_new_1_energy,heldout,0.004931943136885955,0.004433026104653031,eV/cell,-0.6065149003480912,0.38343585728839635,0.016938508241927108,-0.0337808057947484,0.0003823245835055542,2.5942031258303478e-05,0.0008142745168797306,0.0003053948699796482,7.42287641985855e-05,3.3395624198391733e-10
v19_new_1_force,heldout,0.42285939529142164,0.03173805605024358,eV/L0,-23.58621009115276,15.877896706627743,0.7287842992773963,-1.4492771046580044,0.032840531193433664,0.0020388986530626963,0.06835526425883062,0.024141382467747937,0.007853750467983542,5.2482778280886835e-08
v19_new_1_Haa,heldout,17.415188636660293,1.7415188636660295,eV/L0^2,237.3997975634671,-75.0969742150567,-1.0562976795605483,2.458932705389682,1.3577462713527615,0.060911711983976866,2.6209252423581404,0.6938347189730205,0.92861750026843,5.690355956654043e-06
v19_new_1_Hxx,heldout,3.8361643120715834,0.3836164312071584,eV/L0^2,35.667963316221886,-7.230903606738996,-0.027608098919222144,0.05484250220954899,-0.0014796106599642173,0.10945645598330159,-0.02431707370337707,0.15980656250441652,0.5116987484287429,2.828793883912486e-06
v19_new_2_energy,heldout,0.10968805888528045,0.010968805888528046,eV/cell,-2.06064223726757,1.6082341565550038,0.08183180859753114,-0.16139237915021964,0.00879701383235842,0.0002976552859696178,0.015498572665527153,0.0028941200807031183,0.009778848273697143,4.378246308651098e-08
v19_new_2_force,heldout,1.574309479391436,0.03173805605024358,eV/L0,-9.182498106186554,10.23041656083556,0.6308845816056564,-1.2265011684662497,0.13437447399210198,0.0024242670071633592,0.2057714104632548,0.018176893654221843,0.07999303174494679,7.108447634198694e-07
v19_new_2_Haa,heldout,5.20946471789603,0.5209464717896031,eV/L0^2,88.82632006601085,-45.68886157885529,-0.9890123722280483,2.2003247824611014,0.7952789951824545,-0.020901444269285075,0.5194453762003173,-0.2092224459112388,-1.8660810423694592,-4.2469159543540843e-07
v19_new_2_Hxx,heldout,0.9642979846199059,0.1,eV/L0^2,9.522639292750027,-2.81937848056291,-0.015006373978828322,0.02902424836692267,-0.0037604246290339474,0.046040147210131686,-0.0841691759317737,-0.021923065083345215,0.024845502656636844,1.3624407966488649e-05
v19_new_3_energy,heldout,0.3373623063206088,0.03373623063206088,eV/cell,-2.788877143430233,2.7208425869051474,0.16434213176856183,-0.31939422434864784,0.034788791473863274,0.00046964296672061614,0.04602997568456306,0.004198813740130907,0.013700232932065046,1.0802774615054826e-07
v19_new_3_force,heldout,1.321138459506241,0.03173805605024358,eV/L0,-2.328693014877172,5.483426028650375,0.495323081778388,-0.9338723888747505,0.2054241618031571,0.00043017589328408736,0.18589829755221693,0.0037079869902339963,0.008870092350376646,1.9169332880011907e-07
v19_new_3_Haa,heldout,-4.940080180276789,0.4940080180276789,eV/L0^2,20.93005190544653,-22.031924776563198,-0.851420082892588,1.7833394659346449,0.2259063254013955,-0.0028966107021976654,-0.48714934494256695,-0.035938512004339826,-0.07582945873281122,-1.1495185626793303e-06
v19_new_3_Hxx,heldout,-1.007259835979608,0.10072598359796081,eV/L0^2,1.3451323375393807,-0.6790666245799392,-0.005716889046778643,0.010670721387103566,-0.0027529453642054,0.009892250162535912,-0.04658827053353329,-0.0037141564534093857,-0.0009880664290449804,4.59842268139801e-06
v19_new_4_energy,heldout,0.5605338261337047,0.05605338261337048,eV/cell,-3.0405554178303933,3.7273091518535333,0.28207946139997087,-0.5362455428603854,0.09939119724008877,0.0006700244594765771,0.08062237263546174,0.0045831432575088515,0.014801854821832992,2.1917102942746875e-07
v19_new_4_force,heldout,0.5382315998098468,0.03173805605024358,eV/L0,-0.17991529694748326,1.8129579032794314,0.2795221347576434,-0.5024140395840946,0.18942535294748492,0.0008395192019945822,0.05213612927204967,0.0002441649430218506,0.0011011141112452984,5.528920676147141e-07
v19_new_4_Haa,heldout,0.9032785116339533,0.1,eV/L0^2,1.3568137900860187,-5.710321987191989,-0.5458892652088516,1.041355195901236,-0.20536327714565217,-0.0005794364185947778,-0.2588599082078155,-0.0020836601993554143,-0.006877593871624093,3.290178004556996e-07
v19_new_4_Hxx,heldout,0.6453579543796875,0.1,eV/L0^2,0.02865893997619873,-0.03737675210658266,-0.0006900877276049351,0.0012201191391375149,-0.0005329936353146822,8.41456485746748e-05,-0.00458468286701525,-0.00010283518140530205,-3.216189559280958e-05,5.5780505195270885e-08
v19_new_5_energy,heldout,0.7666938699728523,0.07666938699728523,eV/cell,-3.0641205723385228,4.147540064384285,0.3567449984293838,-0.6682696157940429,0.15572124494490888,0.0008834515593597987,0.08925873372881687,0.004610350874828728,0.014962087100274246,3.826271386539492e-07
v19_new_5_force,heldout,0.27979903523926664,0.03173805605024358,eV/L0,-0.013383244094724012,0.6335040957053604,0.12713863338939316,-0.2210299312412445,0.10545615839525495,0.0002607512323776957,0.0066015129271194675,8.317187211505589e-06,9.92909238393906e-05,2.2764889656565874e-07
v19_new_5_Haa,heldout,-2.478203100860398,0.2478203100860398,eV/L0^2,0.08124436131703364,-1.5108530750985587,-0.27179383463042706,0.4856441901906838,-0.1935977834212503,-0.0011604873133426044,-0.03740716813234238,-7.565342498593319e-05,-0.000629254783048439,-9.448060395756793e-07
v19_new_5_Hxx,heldout,0.0933444416558671,0.1,eV/L0^2,0.00037489389402741016,-0.001219239506334346,-4.598413131885323e-05,7.837266570832745e-05,-4.29013793028298e-05,-1.1679071878746026e-05,-0.00016632859523707034,-1.3231213674992008e-06,-9.51324760693957e-07,-1.0212826044859452e-08
v19_new_6_energy,heldout,0.07503741336914271,0.007503741336914272,eV/cell,-0.6220277837133187,0.6460535203136466,0.034050151107232196,-0.06771215868329317,0.0015322156516678232,0.0015688966007938615,0.0023443806204416513,0.0020445239700719966,0.005721298667116257,1.2301544854713379e-06
v19_new_6_force,heldout,0.3995055633266556,0.03173805605024358,eV/L0,-25.569163393937064,15.203825970116606,0.7057904390083335,-1.3953911612142915,0.0634849102280298,-0.010044148220325531,0.10283582298899115,-0.021606095852245138,-0.006948741730444948,-1.5776631486886195e-05
v19_new_6_Haa,heldout,16.75498366183509,1.6754983661835092,eV/L0^2,288.77690215301635,-76.80615012280957,-1.0581312435683967,2.4315690031317683,1.209867604743733,0.11365375464596197,2.417637706242884,1.0085451505097711,4.245105807909747,0.0002790997195611903
v19_new_6_Hxx,heldout,1.866294182504276,0.18662941825042761,eV/L0^2,22.420412493543257,-3.8513058705337153,-0.014219643576543017,0.02807007794805175,-0.00144823656721291,0.04951194828740735,-0.008701892988180665,0.028053983691589623,-0.05910037621299585,0.0002921357822550626
v19_new_7_energy,heldout,0.1746163283222475,0.01746163283222475,eV/cell,-2.204448442190177,1.9089109092913972,0.10407513457890305,-0.20446575620469964,0.014143952206191236,0.0014023361975221843,0.021501843175391926,0.0030573263331411557,0.011694513436229018,9.798769428681803e-07
v19_new_7_force,heldout,1.0346608991752084,0.03173805605024358,eV/L0,-8.380864498021461,9.153706174662252,0.59692734769981,-1.1511697564873382,0.1604322799176701,-0.007896106671033456,0.22112785442952848,0.016329223202667848,0.03371121915757382,-1.1086090048068442e-05
v19_new_7_Haa,heldout,3.3869832062735408,0.3386983206273541,eV/L0^2,88.54037961302137,-42.444864632662174,-0.9687598251211342,2.1196323640762147,0.6251973423039212,0.060896942516211194,0.1653414144082589,-0.15398764155959202,-0.48644259342806107,0.00014797141151303746
v19_new_7_Hxx,heldout,-0.5656137494473082,0.1,eV/L0^2,-1.8728390665609538,0.6146886718437604,0.0036753319359225725,-0.007043365580000471,0.0011527293832207122,-0.014527529619807364,0.023857005397193664,0.005278676545278274,0.0011141452706862095,-1.3571405306023131e-05
v19_new_8_energy,heldout,0.17183161394321733,0.017183161394321734,eV/cell,2.087328493627874,-0.34394644803056307,-0.0011511058942543784,0.0023028698949565385,2.633936025214784e-06,0.004722869208769869,0.0020061602112597977,0.004704855297892038,0.010731864069507949,1.1152609915721495e-05
v19_new_8_force,heldout,-1.5479121827267546,0.03173805605024358,eV/L0,-60.806307486237685,21.223290032774464,0.7603320433986064,-1.5213637709445895,-0.0028011435186650756,-0.037888443680602554,-0.11438022259672109,-0.025382814888894302,-0.030508064373667158,-0.00017892620692896709
v19_new_8_Haa,heldout,34.71656366870985,3.4716563668709854,eV/L0^2,779.7124739245219,-121.57122000515704,-1.1117646815203652,2.6124030509021603,1.5580557292419612,0.35852818921783336,5.391366128981434,-0.48883292259285605,-0.6496825291732258,0.003126308723339557
v19_new_8_Hxx,heldout,-0.974896485841256,0.1,eV/L0^2,-15.626335210129925,3.4770952706126046,0.01287318670519257,-0.025738735644109216,3.0654330892201146e-05,-0.054284315725033366,0.0023642543382457124,-0.053035065962625506,-0.08551193013138116,0.00011208093883735407
v19_new_9_energy,heldout,0.07736533900036079,0.007736533900036079,eV/cell,-0.1526015702162559,0.1724624406410549,0.008985205395909412,-0.017943503655046822,0.0001072565123245249,0.002413698486180691,0.00019112039036480363,0.0009459005003074221,0.0026260606006763736,2.9129376503259667e-06
v19_new_9_force,heldout,-0.22650351113925563,0.03173805605024358,eV/L0,-28.898645427772255,17.073634629189446,0.7410306893156563,-1.4776082987242203,0.0177199269170971,-0.016144341267648032,0.029151093971972943,-0.015623091734537046,-0.006290988676265016,-3.896169837519002e-05
v19_new_9_Haa,heldout,14.396252629283666,1.4396252629283666,eV/L0^2,302.8770100774758,-83.15395010074431,-1.0680853215840187,2.4988286040300016,1.4354580947620663,0.20000976882750793,3.142755324905581,1.267973193734523,2.0902813806311755,0.000742114546233431
v19_new_9_Hxx,heldout,-0.11946413441426519,0.1,eV/L0^2,18.948362502080133,-3.643672134453203,-0.013046529836524575,0.026000176717425386,-0.0003695661753599172,0.01561799796828095,-0.003137976105907105,0.07391739908931713,0.19120926053296938,4.013648773338429e-05
v19_power_new_0_energy,heldout,0.0021758842211834217,0.004433026104653031,eV/cell,0.47105401285757753,-0.26956012414983793,-0.011183427104183963,0.022408582137406707,0.0001676318609420943,1.493344067212755e-05,0.0003837653912884192,0.0001504589954967399,0.00014856465166804546,1.1079115245492027e-10
v19_power_new_0_force,heldout,-0.2996693004614922,0.03173805605024358,eV/L0,-34.508620309775985,18.996850329078743,0.7688162025670282,-1.5433638483120686,-0.02307416664289469,-0.0021627748313090707,-0.05355028331626289,-0.020505021529532527,-0.027407097670105532,-3.209431554486846e-08
v19_power_new_0_Haa,heldout,21.133296310436656,2.1133296310436656,eV/L0^2,351.85211430486964,-91.53830740777417,-1.0744460371128695,2.549714641060762,1.6238655289674908,0.174883044178855,3.9180077605266934,1.3621313805093105,3.531820302009469,7.244376070742938e-06
v19_power_new_0_Hxx,heldout,4.803281906544594,0.4803281906544594,eV/L0^2,60.53657976936776,-10.502313234795801,-0.034922749310329966,0.07015657721097993,0.0012526573557924178,0.14942884370742726,0.06948886123216275,0.5478664917388693,1.3726000617834386,2.224299305844273e-06
v19_power_new_1_energy,heldout,0.01645069708691336,0.004433026104653031,eV/cell,-1.026077870609543,0.6806417139366636,0.031017616310970775,-0.061711805512527196,0.0012781975128432963,7.514251559816939e-05,0.002619633349863099,0.000872030741144424,0.0005822139549238668,2.7999269390853093e-09
v19_power_new_1_force,heldout,0.747061714559844,0.03173805605024358,eV/L0,-19.37818770182104,14.479527987932215,0.708196488974801,-1.4015834035528412,0.05817344661629224,0.0028690998837747764,0.1140595192233926,0.03184411549938489,0.053651126534840846,2.1370820692720179e-07
v19_power_new_1_Haa,heldout,15.66515497295868,1.5665154972958681,eV/L0^2,193.60398932277113,-67.7536437885061,-1.0447144682089011,2.408483206818511,1.2289436358413581,0.026097445452593737,2.0563029165354467,0.13196175045844882,3.7769688824775596,1.009200630272139e-05
v19_power_new_1_Hxx,heldout,3.4372637547611467,0.3437263754761147,eV/L0^2,27.1227820644884,-5.954998634074417,-0.02439505435107587,0.04818446607311637,-0.0023775575347476795,0.0924339946760432,-0.05191889987713699,0.047051004169031706,0.5390575853929371,6.917101372522639e-06
